source_id,target_reg,pred,media_type
366,4.0,3.6669293204623714,movie
367,3.0,3.8969772959035502,movie
368,4.5,4.270532232075806,movie
369,3.0,3.5559601583803255,movie
370,4.5,3.835030878227058,movie
371,4.5,3.8237031853644736,movie
372,3.0,3.1390608943329914,movie
373,3.5,3.4840182114439777,movie
374,2.0,2.621869614002672,movie
375,3.0,2.9312987710593497,movie
376,3.0,3.3626276040837553,movie
377,2.0,2.087873432118875,movie
378,3.0,1.827412514720299,movie
379,3.5,2.929497353656737,movie
380,3.0,2.154727803685159,movie
381,3.0,3.4180023664382935,movie
382,2.5,2.2659941023121717,movie
383,4.0,3.347864739627852,movie
384,3.5,2.884048532135947,movie
385,2.0,2.2289070559710633,movie
386,2.0,1.2786138768771353,movie
387,3.0,2.820342575047769,movie
388,3.5,2.5892582623650022,movie
389,3.0,2.6563169066118086,movie
390,2.5,1.2817877848404564,movie
391,2.5,2.0278375582687675,movie
392,4.0,3.676215446434006,movie
393,4.0,3.3577853604092467,movie
394,4.0,3.8059108434929962,movie
395,4.0,3.6383418736077062,movie
396,2.0,2.8426574013724237,movie
397,4.0,3.6037932444411473,movie
398,3.0,2.25904333287673,movie
399,3.0,3.3405536631421873,movie
400,3.5,2.727360673959319,movie
401,4.0,3.413842483773852,movie
402,4.5,3.076591368544163,movie
403,2.5,2.4277558564302,movie
404,2.5,2.0700169172716882,movie
405,4.0,4.194206768126588,movie
406,4.0,4.049454488061622,movie
407,4.0,3.9735835152660166,movie
408,4.0,3.517598580767731,movie
409,3.5,3.276668222385145,movie
410,3.0,3.302367676425321,movie
411,4.0,3.7286126969512736,movie
412,2.0,2.6271069375961202,movie
413,3.0,3.3982741488708803,movie
414,1.0,1.8958585244210664,movie
415,4.0,3.7492964519172878,movie
416,3.0,2.6999417853863106,movie
417,3.0,3.9049784353870485,movie
418,3.5,3.467813918816519,movie
419,3.0,3.8353141878441774,movie
420,2.0,2.1203746409719857,movie
421,2.0,1.6762780127607653,movie
422,2.5,1.8997646312699334,movie
423,2.0,2.2197759784357602,movie
424,2.5,2.0406729949252815,movie
425,3.0,2.4624141344663792,movie
426,3.0,3.683077165082291,movie
427,4.0,3.4025949494050964,movie
428,3.0,1.8396355061448695,movie
429,2.5,2.9255727822385125,movie
430,1.0,2.3755176953917867,movie
431,3.0,2.9336583911055847,movie
432,2.0,1.9329316698461998,movie
433,1.0,1.5916820430620169,movie
434,3.0,2.792759625339897,movie
435,2.5,2.833860270363998,movie
436,2.5,1.8199803759735176,movie
437,3.5,3.1972325466501315,movie
438,3.5,3.6858431418205084,movie
439,3.0,3.3161245788605553,movie
440,3.5,3.81792742477054,movie
441,3.5,3.3789880635388814,movie
442,3.0,2.9975772059323664,movie
443,3.0,2.335080446098367,movie
444,3.5,3.0832360592924197,movie
445,3.0,3.546891992508555,movie
446,2.0,2.0320213759272425,movie
447,2.0,2.642424325941413,movie
448,2.0,1.937264230129708,movie
449,2.0,1.6510763297514401,movie
450,3.0,3.2687940737877406,movie
451,3.0,2.7322053655692686,movie
452,3.0,3.2099084903354536,movie
453,4.0,3.3853699460818034,movie
454,2.5,2.7538439997209974,movie
455,3.0,2.67470946290593,movie
456,2.5,2.8584838218341524,movie
457,3.5,3.4308859114016506,movie
458,2.0,2.3319553035413616,movie
459,3.0,2.866093080394708,movie
460,2.5,2.609761696240503,movie
461,2.5,2.6771097296998296,movie
462,3.5,4.331911783612572,movie
463,3.0,3.560333864825851,movie
464,4.0,4.077894477661806,movie
465,3.5,4.132291794614051,movie
466,3.5,3.594187090651757,movie
467,3.5,3.910640161512353,movie
468,3.0,3.020064155725117,movie
469,3.0,3.5825637824951064,movie
470,3.0,4.024517548787448,movie
471,2.0,2.530990703334793,movie
472,3.0,2.8089972608537948,movie
473,2.0,2.6628816383736837,movie
474,3.0,2.850146636344104,movie
475,2.0,3.065664014754291,movie
476,3.5,3.5880816169052387,movie
477,3.5,3.7886329983511593,movie
478,3.5,3.733028905334087,movie
479,3.0,3.5442740064642613,movie
480,3.5,3.24829669294256,movie
481,1.0,1.3654733426156749,movie
482,3.0,2.7642939093097594,movie
483,3.5,3.421766957146493,movie
484,2.5,2.0772116972176007,movie
485,2.0,2.1765392835890465,movie
486,3.5,3.944787579208792,movie
487,3.5,2.723434004652957,movie
488,3.0,3.567000363247014,movie
489,2.0,2.677458914228681,movie
490,2.0,2.4209557511913182,movie
491,2.0,3.286663638445552,movie
492,2.0,2.2230904449260604,movie
493,2.5,3.069855581006757,movie
494,2.0,2.3555433352855295,movie
495,3.5,2.665070199210669,movie
496,3.5,3.8748380095464108,movie
497,3.5,3.438971347650277,movie
498,4.0,3.4076622393071063,movie
499,3.0,2.930776021861861,movie
500,2.0,1.9990107538683706,movie
501,3.0,4.139160825503639,movie
502,4.0,4.008091218806814,movie
503,3.5,3.153788645369808,movie
504,2.5,3.952546431193177,movie
505,4.0,3.8859600166222337,movie
506,3.5,2.8950424614578862,movie
507,3.0,3.005828838645169,movie
508,2.5,1.9695792846356532,movie
509,2.5,3.2037319742018178,movie
510,4.0,4.149932944823921,movie
511,3.0,3.660290471461592,movie
512,3.5,3.8078813860505383,movie
513,3.0,2.6636892635472003,movie
514,3.0,4.170658803794652,movie
515,3.0,3.3610471686557815,movie
516,4.5,3.9187225823453153,movie
517,3.5,3.751910626907943,movie
518,3.0,3.244056889253282,movie
519,1.0,1.7902169345070171,movie
520,3.0,2.8447353205426986,movie
521,3.5,4.022274307341023,movie
522,3.0,2.8561282009041724,movie
523,3.5,2.893675475163899,movie
524,3.0,2.5772173311503868,movie
525,4.0,3.492853623433908,movie
526,4.0,3.757564936414508,movie
527,4.5,4.037929460622143,movie
528,4.0,3.5294279919979585,movie
529,4.0,3.0430229546461343,movie
530,3.5,4.050671435986876,movie
