domain,fraction,fold,repeat,n_train,n_test,MAE,skill
movie,0.25,43,1,220,99,0.5454545454545454,0.34052315668362465
movie,0.25,43,2,220,99,0.5303030303030303,0.35884195788685724
movie,0.5,43,0,440,99,0.5404040404040404,0.34662942375136874
movie,0.5,43,1,440,99,0.4898989898989899,0.40769209442881105
movie,0.5,43,2,440,99,0.5,0.39547956029332254
movie,0.75,43,0,661,99,0.5050505050505051,0.38937329322557834
movie,0.75,43,1,661,99,0.5303030303030303,0.35884195788685724
movie,0.75,43,2,661,99,0.5252525252525253,0.36494822495460144
movie,1.0,43,0,881,99,0.5202020202020202,0.37105449202234564
movie,0.25,44,0,220,98,0.49489795918367346,0.3163555583967269
movie,0.25,44,1,220,98,0.46938775510204084,0.3515949626030812
movie,0.25,44,2,220,98,0.4642857142857143,0.35864284344435204
movie,0.5,44,0,441,98,0.42857142857142855,0.4079780093332481
movie,0.5,44,1,441,98,0.41836734693877553,0.4220737710157898
movie,0.5,44,2,441,98,0.44387755102040816,0.3868343668094355
movie,0.75,44,0,662,98,0.4387755102040816,0.39388224765070634
movie,0.75,44,1,662,98,0.45408163265306123,0.37273860512689383
movie,0.75,44,2,662,98,0.40816326530612246,0.4361695326983315
movie,1.0,44,0,882,98,0.44387755102040816,0.3868343668094355
movie,0.25,45,0,222,94,0.574468085106383,0.33197430885227586
movie,0.25,45,1,222,94,0.5797872340425532,0.3257888857860932
movie,0.25,45,2,222,94,0.5851063829787234,0.3196034627199106
movie,0.5,45,0,443,94,0.601063829787234,0.30104719352136267
movie,0.5,45,1,443,94,0.5478723404255319,0.36290142418318905
movie,0.5,45,2,443,94,0.5691489361702128,0.3381597319184585
movie,0.75,45,0,664,94,0.5478723404255319,0.36290142418318905
movie,0.75,45,1,664,94,0.5425531914893617,0.3690868472493717
movie,0.75,45,2,664,94,0.5904255319148937,0.31341803965372794
movie,1.0,45,0,886,94,0.5425531914893617,0.3690868472493717
movie,0.25,46,0,222,94,0.48936170212765956,0.3632670916135483
movie,0.25,46,1,222,94,0.5691489361702128,0.2594519435070617
movie,0.25,46,2,222,94,0.5212765957446809,0.32174103237095364
movie,0.5,46,0,443,94,0.4946808510638298,0.35634608173978255
movie,0.5,46,1,443,94,0.5319148936170213,0.3078990126234221
movie,0.5,46,2,443,94,0.48936170212765956,0.3632670916135483
movie,0.75,46,0,664,94,0.48936170212765956,0.3632670916135483
movie,0.75,46,1,664,94,0.5053191489361702,0.3425040619922509
movie,0.75,46,2,664,94,0.48404255319148937,0.37018810148731407
movie,1.0,46,0,886,94,0.46808510638297873,0.39095113110861146
movie,0.25,47,0,220,102,0.5098039215686274,0.2685912018198712
movie,0.25,47,1,220,102,0.4852941176470588,0.30375508634776194
movie,0.25,47,2,220,102,0.47549019607843135,0.3178206401589183
movie,0.5,47,0,439,102,0.49019607843137253,0.2967223094421838
movie,0.5,47,1,439,102,0.4411764705882353,0.36705007849796545
movie,0.5,47,2,439,102,0.4362745098039216,0.3740828554035436
movie,0.75,47,0,658,102,0.45588235294117646,0.34595174778123094
movie,0.75,47,1,658,102,0.45098039215686275,0.3529845246868091
movie,0.75,47,2,658,102,0.4362745098039216,0.3740828554035436
movie,1.0,47,0,878,102,0.47549019607843135,0.3178206401589183
movie,0.25,48,0,221,97,0.5773195876288659,0.24111788087601094
movie,0.25,48,1,221,97,0.5618556701030928,0.2614450804954034
movie,0.25,48,2,221,97,0.5927835051546392,0.22079068125661827
movie,0.5,48,0,442,97,0.5670103092783505,0.2546693472889393
movie,0.5,48,1,442,97,0.5412371134020618,0.28854801332126023
movie,0.5,48,2,442,97,0.520618556701031,0.31565094614711686
movie,0.75,48,0,662,97,0.5412371134020618,0.28854801332126023
movie,0.75,48,1,662,97,0.5,0.3427538789729737
movie,0.75,48,2,662,97,0.5360824742268041,0.2953237465277244
movie,1.0,48,0,883,97,0.5103092783505154,0.32920241256004534
movie,0.25,49,0,218,110,0.4909090909090909,0.3600326930935842
movie,0.25,49,1,218,110,0.5590909090909091,0.2711483449121376
movie,0.25,49,2,218,110,0.5272727272727272,0.31262770739681267
movie,0.5,49,0,435,110,0.5363636363636364,0.3007764609726198
movie,0.5,49,1,435,110,0.5227272727272727,0.3185533306089091
movie,0.5,49,2,435,110,0.5,0.3481814466693913
movie,0.75,49,0,652,110,0.5454545454545454,0.2889252145484269
movie,0.75,49,1,652,110,0.5181818181818182,0.32447895382100556
movie,0.75,49,2,652,110,0.5181818181818182,0.32447895382100556
movie,1.0,49,0,870,110,0.4863636363636364,0.36595831630568065
tv,0.25,0,0,35,18,0.6666666666666666,0.1796363636363636
tv,0.25,0,1,35,18,0.7777777777777778,0.042909090909090786
tv,0.25,0,2,35,18,0.6388888888888888,0.2138181818181818
tv,0.5,0,0,70,18,0.7777777777777778,0.042909090909090786
tv,0.5,0,1,70,18,0.6111111111111112,0.2479999999999999
tv,0.5,0,2,70,18,0.7222222222222222,0.11127272727272719
tv,0.75,0,0,106,18,0.6388888888888888,0.2138181818181818
tv,0.75,0,1,106,18,0.7222222222222222,0.11127272727272719
tv,0.75,0,2,106,18,0.6944444444444444,0.1454545454545454
tv,1.0,0,0,141,18,0.6111111111111112,0.2479999999999999
tv,0.25,1,0,37,10,1.1,-0.14176245210727978
tv,0.25,1,1,37,10,1.0,-0.037965865552072486
tv,0.25,1,2,37,10,0.9,0.0658307210031348
tv,0.5,1,0,74,10,1.05,-0.08986415882967602
tv,0.5,1,1,74,10,1.0,-0.037965865552072486
tv,0.5,1,2,74,10,1.05,-0.08986415882967602
tv,0.75,1,0,112,10,1.15,-0.1936607453848831
tv,0.75,1,1,112,10,1.05,-0.08986415882967602
tv,0.75,1,2,112,10,1.05,-0.08986415882967602
tv,1.0,1,0,149,10,1.05,-0.08986415882967602
tv,0.25,2,0,36,16,1.09375,-0.08521248915871626
tv,0.25,2,1,36,16,1.0625,-0.05420641803989579
tv,0.25,2,2,36,16,0.96875,0.038811795316565534
tv,0.5,2,0,72,16,0.96875,0.038811795316565534
tv,0.5,2,1,72,16,0.96875,0.038811795316565534
tv,0.5,2,2,72,16,1.03125,-0.02320034692107531
tv,0.75,2,0,107,16,1.03125,-0.02320034692107531
tv,0.75,2,1,107,16,1.0,0.0078057241977450564
tv,0.75,2,2,107,16,0.9375,0.06981786643538601
tv,1.0,2,0,143,16,0.90625,0.10082393755420649
tv,0.25,3,0,36,15,0.7,0.041217501585288585
tv,0.25,3,1,36,15,0.7,0.041217501585288585
tv,0.25,3,2,36,15,0.7,0.041217501585288585
tv,0.5,3,0,72,15,0.6,0.17818642993024736
tv,0.5,3,1,72,15,0.5666666666666667,0.2238427393785669
tv,0.5,3,2,72,15,0.7,0.041217501585288585
tv,0.75,3,0,108,15,0.4666666666666667,0.3608116677235257
tv,0.75,3,1,108,15,0.5666666666666667,0.2238427393785669
tv,0.75,3,2,108,15,0.6333333333333333,0.1325301204819278
tv,1.0,3,0,144,15,0.5333333333333333,0.2694990488268866
tv,0.25,4,0,36,16,0.8125,0.13211951447245573
tv,0.25,4,1,36,16,0.9375,-0.0014005602240896309
tv,0.25,4,2,36,16,0.71875,0.23225957049486468
tv,0.5,4,0,72,16,0.75,0.19887955182072836
tv,0.5,4,1,72,16,0.8125,0.13211951447245573
tv,0.5,4,2,72,16,0.59375,0.36577964519140993
tv,0.75,4,0,107,16,0.75,0.19887955182072836
tv,0.75,4,1,107,16,0.71875,0.23225957049486468
tv,0.75,4,2,107,16,0.53125,0.43253968253968256
tv,1.0,4,0,143,16,0.65625,0.2990196078431373
tv,0.25,5,0,36,16,0.8125,0.13855421686746983
tv,0.25,5,1,36,16,1.03125,-0.09337349397590367
tv,0.25,5,2,36,16,1.25,-0.32530120481927716
tv,0.5,5,0,72,16,0.8125,0.13855421686746983
tv,0.5,5,1,72,16,0.71875,0.23795180722891562
tv,0.5,5,2,72,16,0.8125,0.13855421686746983
tv,0.75,5,0,107,16,0.6875,0.2710843373493975
tv,0.75,5,1,107,16,0.6875,0.2710843373493975
tv,0.75,5,2,107,16,0.78125,0.17168674698795172
tv,1.0,5,0,143,16,0.71875,0.23795180722891562
tv,0.25,6,0,36,15,0.8,-0.05301645338208427
tv,0.25,6,1,36,15,0.6333333333333333,0.1663619744058501
tv,0.25,6,2,36,15,0.9333333333333333,-0.2285191956124315
tv,0.5,6,0,72,15,0.8333333333333334,-0.09689213893967108
tv,0.5,6,1,72,15,0.6666666666666666,0.12248628884826329
tv,0.5,6,2,72,15,0.9666666666666667,-0.2723948811700183
tv,0.75,6,0,108,15,0.7666666666666667,-0.009140767824497464
tv,0.75,6,1,108,15,0.7,0.07861060329067648
tv,0.75,6,2,108,15,0.9333333333333333,-0.2285191956124315
tv,1.0,6,0,144,15,0.8,-0.05301645338208427
tv,0.25,7,0,36,15,0.9,0.11172035640849887
tv,0.25,7,1,36,15,0.8666666666666667,0.14461960246744332
tv,0.25,7,2,36,15,0.8333333333333334,0.17751884852638777
tv,0.5,7,0,72,15,0.8,0.21041809458533223
tv,0.5,7,1,72,15,0.8333333333333334,0.17751884852638777
tv,0.5,7,2,72,15,0.9333333333333333,0.0788211103495543
tv,0.75,7,0,108,15,0.8666666666666667,0.14461960246744332
tv,0.75,7,1,108,15,0.8333333333333334,0.17751884852638777
tv,0.75,7,2,108,15,0.8666666666666667,0.14461960246744332
tv,1.0,7,0,144,15,0.8666666666666667,0.14461960246744332
tv,0.25,8,0,36,17,0.6470588235294118,0.21389028686461986
tv,0.25,8,1,36,17,0.9117647058823529,-0.10770005032712637
tv,0.25,8,2,36,17,0.8235294117647058,-0.0005032712632109249
tv,0.5,8,0,71,17,0.6764705882352942,0.17815802717664808
tv,0.5,8,1,71,17,0.6764705882352942,0.17815802717664808
tv,0.5,8,2,71,17,0.9117647058823529,-0.10770005032712637
tv,0.75,8,0,106,17,0.7352941176470589,0.10669350780070441
tv,0.75,8,1,106,17,0.7058823529411765,0.1424257674886762
tv,0.75,8,2,106,17,0.7647058823529411,0.07096124811273274
tv,1.0,8,0,142,17,0.7352941176470589,0.10669350780070441
tv,0.25,9,0,34,21,0.8333333333333334,0.08052541404911462
tv,0.25,9,1,34,21,0.8809523809523809,0.027984009137635546
tv,0.25,9,2,34,21,0.7619047619047619,0.1593375214163334
tv,0.5,9,0,69,21,0.7619047619047619,0.1593375214163334
tv,0.5,9,1,69,21,0.7857142857142857,0.1330668189605938
tv,0.5,9,2,69,21,0.7857142857142857,0.1330668189605938
tv,0.75,9,0,104,21,0.6428571428571429,0.29069103369503124
tv,0.75,9,1,104,21,0.6666666666666666,0.26442033123929176
tv,0.75,9,2,104,21,0.7619047619047619,0.1593375214163334
tv,1.0,9,0,138,21,0.6666666666666666,0.26442033123929176
tv,0.25,10,0,35,18,0.5277777777777778,0.2162083089526038
tv,0.25,10,1,35,18,0.5,0.2574605032182562
tv,0.25,10,2,35,18,0.6111111111111112,0.09245172615564634
tv,0.5,10,0,70,18,0.4722222222222222,0.2987126974839086
tv,0.5,10,1,70,18,0.5,0.2574605032182562
tv,0.5,10,2,70,18,0.5555555555555556,0.17495611468695127
tv,0.75,10,0,106,18,0.4722222222222222,0.2987126974839086
tv,0.75,10,1,106,18,0.4444444444444444,0.3399648917495611
tv,0.75,10,2,106,18,0.5,0.2574605032182562
tv,1.0,10,0,141,18,0.4722222222222222,0.2987126974839086
tv,0.25,11,0,36,16,1.0625,0.056288819875776386
tv,0.25,11,1,36,16,1.0625,0.056288819875776386
tv,0.25,11,2,36,16,1.03125,0.08404503105590055
tv,0.5,11,0,72,16,1.125,0.0007763975155279379
tv,0.5,11,1,72,16,1.0625,0.056288819875776386
tv,0.5,11,2,72,16,1.125,0.0007763975155279379
tv,0.75,11,0,107,16,1.09375,0.028532608695652106
tv,0.75,11,1,107,16,1.0,0.11180124223602483
tv,0.75,11,2,107,16,1.09375,0.028532608695652106
tv,1.0,11,0,143,16,1.0625,0.056288819875776386
tv,0.25,12,0,36,16,0.6875,0.04347826086956519
tv,0.25,12,1,36,16,0.78125,-0.08695652173913038
tv,0.25,12,2,36,16,0.65625,0.08695652173913049
tv,0.5,12,0,72,16,0.6875,0.04347826086956519
tv,0.5,12,1,72,16,0.78125,-0.08695652173913038
tv,0.5,12,2,72,16,0.625,0.13043478260869568
tv,0.75,12,0,107,16,0.5,0.30434782608695654
tv,0.75,12,1,107,16,0.625,0.13043478260869568
tv,0.75,12,2,107,16,0.71875,0.0
tv,1.0,12,0,143,16,0.6875,0.04347826086956519
tv,0.25,13,0,35,19,0.631578947368421,0.31288343558282217
tv,0.25,13,1,35,19,0.9473684210526315,-0.030674846625766694
tv,0.25,13,2,35,19,0.8157894736842105,0.11247443762781195
tv,0.5,13,0,70,19,0.7894736842105263,0.14110429447852757
tv,0.5,13,1,70,19,0.8157894736842105,0.11247443762781195
tv,0.5,13,2,70,19,0.7631578947368421,0.1697341513292433
tv,0.75,13,0,105,19,0.8157894736842105,0.11247443762781195
tv,0.75,13,1,105,19,0.8157894736842105,0.11247443762781195
tv,0.75,13,2,105,19,0.8157894736842105,0.11247443762781195
tv,1.0,13,0,140,19,0.8421052631578947,0.08384458077709622
tv,0.25,14,0,36,15,0.5,0.24104005621925517
tv,0.25,14,1,36,15,0.6333333333333333,0.03865073787772322
tv,0.25,14,2,36,15,0.6666666666666666,-0.01194659170765977
tv,0.5,14,0,72,15,0.5666666666666667,0.1398453970484892
tv,0.5,14,1,72,15,0.4666666666666667,0.29163738580463816
tv,0.5,14,2,72,15,0.6333333333333333,0.03865073787772322
tv,0.75,14,0,108,15,0.4666666666666667,0.29163738580463816
tv,0.75,14,1,108,15,0.5,0.24104005621925517
tv,0.75,14,2,108,15,0.43333333333333335,0.34223471539002104
tv,1.0,14,0,144,15,0.4,0.392832044975404
tv,0.25,15,0,38,8,0.75,0.2885747938751473
tv,0.25,15,1,38,8,0.75,0.2885747938751473
tv,0.25,15,2,38,8,0.8125,0.22928936003140954
tv,0.5,15,0,76,8,0.875,0.1700039261876718
tv,0.5,15,1,76,8,0.75,0.2885747938751473
tv,0.5,15,2,76,8,0.9375,0.11071849234393405
tv,0.75,15,0,113,8,0.75,0.2885747938751473
tv,0.75,15,1,113,8,0.875,0.1700039261876718
tv,0.75,15,2,113,8,0.625,0.40714566156262266
tv,1.0,15,0,151,8,0.6875,0.3478602277188849
tv,0.25,16,0,36,17,0.8235294117647058,0.12557730371673637
tv,0.25,16,1,36,17,0.7352941176470589,0.21926544974708595
tv,0.25,16,2,36,17,0.8823529411764706,0.06311853969650327
tv,0.5,16,0,71,17,0.8235294117647058,0.12557730371673637
tv,0.5,16,1,71,17,0.8235294117647058,0.12557730371673637
tv,0.5,16,2,71,17,0.8235294117647058,0.12557730371673637
tv,0.75,16,0,106,17,0.8529411764705882,0.09434792170661987
tv,0.75,16,1,106,17,0.7352941176470589,0.21926544974708595
tv,0.75,16,2,106,17,0.7352941176470589,0.21926544974708595
tv,1.0,16,0,142,17,0.7352941176470589,0.21926544974708595
tv,0.25,17,0,36,16,0.90625,0.0961203138622494
tv,0.25,17,1,36,16,1.125,-0.12205754141238012
tv,0.25,17,2,36,16,1.0,0.0026155187445511263
tv,0.5,17,0,72,16,0.9375,0.06495204882301664
tv,0.5,17,1,72,16,1.0625,-0.05972101133391439
tv,0.5,17,2,72,16,0.9375,0.06495204882301664
tv,0.75,17,0,107,16,0.8125,0.18962510897994778
tv,0.75,17,1,107,16,0.9375,0.06495204882301664
tv,0.75,17,2,107,16,1.0,0.0026155187445511263
tv,1.0,17,0,143,16,1.0,0.0026155187445511263
tv,0.25,18,0,36,16,1.03125,-0.26109032602886173
tv,0.25,18,1,36,16,0.8125,0.006413682522715125
tv,0.25,18,2,36,16,0.96875,-0.18466060929983974
tv,0.5,18,0,72,16,0.78125,0.04462854088722601
tv,0.5,18,1,72,16,0.75,0.082843399251737
tv,0.5,18,2,72,16,0.75,0.082843399251737
tv,0.75,18,0,107,16,0.78125,0.04462854088722601
tv,0.75,18,1,107,16,0.71875,0.121058257616248
tv,0.75,18,2,107,16,0.78125,0.04462854088722601
tv,1.0,18,0,143,16,0.78125,0.04462854088722601
tv,0.25,19,0,35,18,0.9444444444444444,0.1282051282051282
tv,0.25,19,1,35,18,1.0,0.07692307692307687
tv,0.25,19,2,35,18,0.9444444444444444,0.1282051282051282
tv,0.5,19,0,70,18,0.9722222222222222,0.10256410256410253
tv,0.5,19,1,70,18,1.0,0.07692307692307687
tv,0.5,19,2,70,18,0.9722222222222222,0.10256410256410253
tv,0.75,19,0,106,18,0.9166666666666666,0.15384615384615385
tv,0.75,19,1,106,18,0.8888888888888888,0.17948717948717952
tv,0.75,19,2,106,18,0.8611111111111112,0.20512820512820507
tv,1.0,19,0,141,18,0.9444444444444444,0.1282051282051282
tv,0.25,20,0,35,19,1.2894736842105263,-0.21437422552664187
tv,0.25,20,1,35,19,1.0526315789473684,0.00867410161090465
tv,0.25,20,2,35,19,1.0,0.058240396530359395
tv,0.5,20,0,70,19,1.0526315789473684,0.00867410161090465
tv,0.5,20,1,70,19,0.9210526315789473,0.13258983890954157
tv,0.5,20,2,70,19,1.0263157894736843,0.03345724907063197
tv,0.75,20,0,105,19,1.0,0.058240396530359395
tv,0.75,20,1,105,19,1.0526315789473684,0.00867410161090465
tv,0.75,20,2,105,19,0.9736842105263158,0.08302354399008671
tv,1.0,20,0,140,19,0.9473684210526315,0.10780669144981425
tv,0.25,21,0,36,16,0.875,0.10083090051650578
tv,0.25,21,1,36,16,0.84375,0.13294408264091628
tv,0.25,21,2,36,16,0.78125,0.19717044688973728
tv,0.5,21,0,72,16,0.5625,0.4219627217606108
tv,0.5,21,1,72,16,0.75,0.22928362901414778
tv,0.5,21,2,72,16,0.6875,0.2935099932629688
tv,0.75,21,0,107,16,0.625,0.3577363575117898
tv,0.75,21,1,107,16,0.65625,0.3256231753873793
tv,0.75,21,2,107,16,0.65625,0.3256231753873793
tv,1.0,21,0,143,16,0.6875,0.2935099932629688
tv,0.25,22,0,37,12,0.9166666666666666,0.009191176470588092
tv,0.25,22,1,37,12,0.7916666666666666,0.14430147058823517
tv,0.25,22,2,37,12,0.875,0.05422794117647034
tv,0.5,22,0,74,12,0.8333333333333334,0.0992647058823527
tv,0.5,22,1,74,12,0.9583333333333334,-0.03584558823529438
tv,0.5,22,2,74,12,0.9583333333333334,-0.03584558823529438
tv,0.75,22,0,110,12,0.875,0.05422794117647034
tv,0.75,22,1,110,12,0.9166666666666666,0.009191176470588092
tv,0.75,22,2,110,12,0.8333333333333334,0.0992647058823527
tv,1.0,22,0,147,12,0.9583333333333334,-0.03584558823529438
tv,0.25,23,0,36,15,1.1,-0.0638012088650104
tv,0.25,23,1,36,15,0.8333333333333334,0.19408999328408305
tv,0.25,23,2,36,15,0.9666666666666667,0.06514439220953638
tv,0.5,23,0,72,15,0.9333333333333333,0.0973807924781731
tv,0.5,23,1,72,15,0.8,0.22632639355271977
tv,0.5,23,2,72,15,0.8,0.22632639355271977
tv,0.75,23,0,108,15,1.0,0.03290799194089966
tv,0.75,23,1,108,15,0.9,0.12961719274680972
tv,0.75,23,2,108,15,1.0,0.03290799194089966
tv,1.0,23,0,144,15,1.0333333333333334,0.0006715916722629389
tv,0.25,24,0,37,12,0.4166666666666667,0.46153846153846156
tv,0.25,24,1,37,12,0.4166666666666667,0.46153846153846156
tv,0.25,24,2,37,12,0.6666666666666666,0.13846153846153852
tv,0.5,24,0,74,12,0.5833333333333334,0.24615384615384617
tv,0.5,24,1,74,12,0.5416666666666666,0.30000000000000004
tv,0.5,24,2,74,12,0.6666666666666666,0.13846153846153852
tv,0.75,24,0,110,12,0.625,0.1923076923076923
tv,0.75,24,1,110,12,0.625,0.1923076923076923
tv,0.75,24,2,110,12,0.7083333333333334,0.08461538461538465
tv,1.0,24,0,147,12,0.5416666666666666,0.30000000000000004
tv,0.25,25,0,34,21,0.8333333333333334,0.076834862385321
tv,0.25,25,1,34,21,0.9285714285714286,-0.028669724770642224
tv,0.25,25,2,34,21,0.7857142857142857,0.12958715596330272
tv,0.5,25,0,69,21,0.7380952380952381,0.18233944954128434
tv,0.5,25,1,69,21,0.8333333333333334,0.076834862385321
tv,0.5,25,2,69,21,0.8095238095238095,0.10321100917431192
tv,0.75,25,0,104,21,0.7142857142857143,0.20871559633027514
tv,0.75,25,1,104,21,0.7857142857142857,0.12958715596330272
tv,0.75,25,2,104,21,0.7857142857142857,0.12958715596330272
tv,1.0,25,0,138,21,0.7619047619047619,0.15596330275229364
tv,0.25,26,0,36,17,0.7058823529411765,0.23962516733601058
tv,0.25,26,1,36,17,0.8235294117647058,0.1128960285586792
tv,0.25,26,2,36,17,0.7647058823529411,0.17626059794734494
tv,0.5,26,0,71,17,0.7941176470588235,0.14457831325301207
tv,0.5,26,1,71,17,0.7352941176470589,0.2079428826416777
tv,0.5,26,2,71,17,0.7647058823529411,0.17626059794734494
tv,0.75,26,0,106,17,0.7058823529411765,0.23962516733601058
tv,0.75,26,1,106,17,0.7647058823529411,0.17626059794734494
tv,0.75,26,2,106,17,0.7058823529411765,0.23962516733601058
tv,1.0,26,0,142,17,0.7647058823529411,0.17626059794734494
tv,0.25,27,0,35,18,0.5277777777777778,0.17998163452708904
tv,0.25,27,1,35,18,0.8055555555555556,-0.2516069788797062
tv,0.25,27,2,35,18,0.7777777777777778,-0.2084481175390267
tv,0.5,27,0,70,18,0.6111111111111112,0.050505050505050386
tv,0.5,27,1,70,18,0.6666666666666666,-0.03581267217630857
tv,0.5,27,2,70,18,0.5833333333333334,0.09366391184572986
tv,0.75,27,0,106,18,0.6111111111111112,0.050505050505050386
tv,0.75,27,1,106,18,0.6111111111111112,0.050505050505050386
tv,0.75,27,2,106,18,0.6388888888888888,0.00734618916437102
tv,1.0,27,0,141,18,0.75,-0.16528925619834722
tv,0.25,28,0,38,8,0.5,0.3221099887766554
tv,0.25,28,1,38,8,0.375,0.49158249158249157
tv,0.25,28,2,38,8,0.6875,0.06790123456790131
tv,0.5,28,0,76,8,0.5625,0.23737373737373735
tv,0.5,28,1,76,8,0.375,0.49158249158249157
tv,0.5,28,2,76,8,0.4375,0.4068462401795735
tv,0.75,28,0,113,8,0.625,0.15263748597081928
tv,0.75,28,1,113,8,0.5625,0.23737373737373735
tv,0.75,28,2,113,8,0.4375,0.4068462401795735
tv,1.0,28,0,151,8,0.375,0.49158249158249157
tv,0.25,29,0,34,21,0.5952380952380952,0.27944862155388484
tv,0.25,29,1,34,21,0.7619047619047619,0.0776942355889726
tv,0.25,29,2,34,21,0.9285714285714286,-0.12406015037593976
tv,0.5,29,0,69,21,0.5952380952380952,0.27944862155388484
tv,0.5,29,1,69,21,0.7380952380952381,0.10651629072681712
tv,0.5,29,2,69,21,0.7380952380952381,0.10651629072681712
tv,0.75,29,0,104,21,0.6666666666666666,0.19298245614035103
tv,0.75,29,1,104,21,0.6428571428571429,0.22180451127819556
tv,0.75,29,2,104,21,0.6904761904761905,0.1641604010025064
tv,1.0,29,0,138,21,0.6904761904761905,0.1641604010025064
tv,0.25,30,0,35,19,0.8421052631578947,0.05743740795287178
tv,0.25,30,1,35,19,0.7105263157894737,0.20471281296023547
tv,0.25,30,2,35,19,0.8421052631578947,0.05743740795287178
tv,0.5,30,0,70,19,0.6842105263157895,0.23416789396170823
tv,0.5,30,1,70,19,0.7368421052631579,0.17525773195876282
tv,0.5,30,2,70,19,0.7631578947368421,0.14580265095728995
tv,0.75,30,0,105,19,0.6842105263157895,0.23416789396170823
tv,0.75,30,1,105,19,0.8157894736842105,0.08689248895434443
tv,0.75,30,2,105,19,0.6842105263157895,0.23416789396170823
tv,1.0,30,0,140,19,0.7631578947368421,0.14580265095728995
tv,0.25,31,0,36,14,0.8571428571428571,0.19444444444444453
tv,0.25,31,1,36,14,0.8571428571428571,0.19444444444444453
tv,0.25,31,2,36,14,1.1071428571428572,-0.0405092592592593
tv,0.5,31,0,72,14,0.8928571428571429,0.16087962962962965
tv,0.5,31,1,72,14,0.8571428571428571,0.19444444444444453
tv,0.5,31,2,72,14,0.8571428571428571,0.19444444444444453
tv,0.75,31,0,109,14,0.8928571428571429,0.16087962962962965
tv,0.75,31,1,109,14,0.75,0.29513888888888895
tv,0.75,31,2,109,14,0.9285714285714286,0.12731481481481477
tv,1.0,31,0,145,14,0.9285714285714286,0.12731481481481477
tv,0.25,32,0,36,16,0.53125,0.2185792349726775
tv,0.25,32,1,36,16,0.6875,-0.011250401800064314
tv,0.25,32,2,36,16,0.5625,0.1726133076181291
tv,0.5,32,0,72,16,0.65625,0.034715525554483984
tv,0.5,32,1,72,16,0.625,0.08068145290903239
tv,0.5,32,2,72,16,0.65625,0.034715525554483984
tv,0.75,32,0,107,16,0.6875,-0.011250401800064314
tv,0.75,32,1,107,16,0.8125,-0.19511411121825795
tv,0.75,32,2,107,16,0.71875,-0.05721632915461283
tv,1.0,32,0,143,16,0.65625,0.034715525554483984
tv,0.25,33,0,36,15,0.8333333333333334,0.17412250516173422
tv,0.25,33,1,36,15,0.9333333333333333,0.07501720578114235
tv,0.25,33,2,36,15,1.0,0.008947006194081064
tv,0.5,33,0,72,15,0.9,0.10805230557467294
tv,0.5,33,1,72,15,0.9,0.10805230557467294
tv,0.5,33,2,72,15,0.9333333333333333,0.07501720578114235
tv,0.75,33,0,108,15,0.9,0.10805230557467294
tv,0.75,33,1,108,15,0.9,0.10805230557467294
tv,0.75,33,2,108,15,0.9333333333333333,0.07501720578114235
tv,1.0,33,0,144,15,0.9666666666666667,0.04198210598761165
tv,0.25,34,0,36,14,0.75,0.011684518013632017
tv,0.25,34,1,36,14,0.6428571428571429,0.15287244401168454
tv,0.25,34,2,36,14,0.8214285714285714,-0.08244076598506966
tv,0.5,34,0,72,14,0.75,0.011684518013632017
tv,0.5,34,1,72,14,0.5,0.341123012009088
tv,0.5,34,2,72,14,0.6071428571428571,0.1999350860110355
tv,0.75,34,0,109,14,0.5357142857142857,0.29406037000973717
tv,0.75,34,1,109,14,0.5714285714285714,0.24699772801038633
tv,0.75,34,2,109,14,0.6428571428571429,0.15287244401168454
tv,1.0,34,0,145,14,0.6428571428571429,0.15287244401168454
tv,0.25,35,0,34,24,0.6041666666666666,0.2406904577191621
tv,0.25,35,1,34,24,0.75,0.057408844065166775
tv,0.25,35,2,34,24,0.7083333333333334,0.10977501939487966
tv,0.5,35,0,68,24,0.6666666666666666,0.16214119472459265
tv,0.5,35,1,68,24,0.7708333333333334,0.031225756400310223
tv,0.5,35,2,68,24,0.4791666666666667,0.39778898370830096
tv,0.75,35,0,101,24,0.6875,0.1359581070597362
tv,0.75,35,1,101,24,0.6041666666666666,0.2406904577191621
tv,0.75,35,2,101,24,0.6458333333333334,0.1883242823894491
tv,1.0,35,0,135,24,0.625,0.21450737005430565
tv,0.25,36,0,36,14,0.6785714285714286,0.22503516174402227
tv,0.25,36,1,36,14,0.7857142857142857,0.10267229254571009
tv,0.25,36,2,36,14,0.7142857142857143,0.1842475386779182
tv,0.5,36,0,72,14,0.5,0.4289732770745428
tv,0.5,36,1,72,14,0.5357142857142857,0.38818565400843874
tv,0.5,36,2,72,14,0.6428571428571429,0.26582278481012633
tv,0.75,36,0,109,14,0.5714285714285714,0.34739803094233457
tv,0.75,36,1,109,14,0.5714285714285714,0.34739803094233457
tv,0.75,36,2,109,14,0.5714285714285714,0.34739803094233457
tv,1.0,36,0,145,14,0.5,0.4289732770745428
tv,0.25,37,0,36,15,1.2666666666666666,-0.11787538304392253
tv,0.25,37,1,36,15,1.1666666666666667,-0.029622063329928672
tv,0.25,37,2,36,15,1.0666666666666667,0.05863125638406519
tv,0.5,37,0,72,15,1.1666666666666667,-0.029622063329928672
tv,0.5,37,1,72,15,1.2,-0.05903983656792655
tv,0.5,37,2,72,15,1.0,0.11746680286006117
