target,source,music,protocol,fraction,fold,repeat,N,MAE,skill,spearman
tv,movie+game+book,False,B,0.0,42,0,14,0.8571428571428571,0.08517350157728709,0.38021732915702877
tv,movie+game+book,False,C,0.0,42,0,14,0.8571428571428571,0.08517350157728709,0.38021732915702877
tv,movie+game+book,False,C,0.25,42,0,14,0.8571428571428571,0.08517350157728709,0.23748218448576555
tv,movie+game+book,False,C,0.5,42,0,14,0.8571428571428571,0.08517350157728709,0.23748218448576555
tv,movie+game+book,False,C,1.0,42,0,14,0.7857142857142857,0.16140904311251314,0.4075738794615854
tv,(target-only),False,A,1.0,43,0,19,0.5789473684210527,0.15057915057915072,0.23004252317812643
tv,movie,False,B,0.0,43,0,19,0.5526315789473685,0.18918918918918926,0.4518285877107574
tv,movie,False,C,0.0,43,0,19,0.5526315789473685,0.18918918918918926,0.4518285877107574
tv,movie,False,C,0.25,43,0,19,0.6052631578947368,0.11196911196911219,0.3606042885292505
tv,movie,False,C,0.5,43,0,19,0.631578947368421,0.07335907335907355,0.23670631130873834
tv,movie,False,C,1.0,43,0,19,0.5789473684210527,0.15057915057915072,0.4328224197503202
tv,game,False,B,0.0,43,0,19,0.9736842105263158,-0.4285714285714284,0.044818521175651826
tv,game,False,C,0.0,43,0,19,0.9736842105263158,-0.4285714285714284,0.044818521175651826
tv,game,False,C,0.25,43,0,19,0.8421052631578947,-0.23552123552123527,-0.2127360519357015
tv,game,False,C,0.5,43,0,19,0.5789473684210527,0.15057915057915072,0.2859030927307486
tv,game,False,C,1.0,43,0,19,0.6578947368421053,0.0347490347490349,0.3840509992856051
tv,book,False,B,0.0,43,0,19,0.6842105263157895,-0.0038610038610036312,-0.04323304959960149
tv,book,False,C,0.0,43,0,19,0.6842105263157895,-0.0038610038610036312,-0.04323304959960149
tv,book,False,C,0.25,43,0,19,0.6842105263157895,-0.0038610038610036312,-0.05825115696095234
tv,book,False,C,0.5,43,0,19,0.5,0.26640926640926654,0.4408086190407306
tv,book,False,C,1.0,43,0,19,0.42105263157894735,0.38223938223938236,0.6134428390392084
tv,movie+game,False,B,0.0,43,0,19,0.5526315789473685,0.18918918918918926,0.41406822320675174
tv,movie+game,False,C,0.0,43,0,19,0.5526315789473685,0.18918918918918926,0.41406822320675174
tv,movie+game,False,C,0.25,43,0,19,0.631578947368421,0.07335907335907355,0.31476184793683687
tv,movie+game,False,C,0.5,43,0,19,0.5789473684210527,0.15057915057915072,0.3860034730282356
tv,movie+game,False,C,1.0,43,0,19,0.5789473684210527,0.15057915057915072,0.3281163492544472
tv,movie+book,False,B,0.0,43,0,19,0.6052631578947368,0.11196911196911219,0.3570729652115234
tv,movie+book,False,C,0.0,43,0,19,0.6052631578947368,0.11196911196911219,0.3570729652115234
tv,movie+book,False,C,0.25,43,0,19,0.6052631578947368,0.11196911196911219,0.34212820732524135
tv,movie+book,False,C,0.5,43,0,19,0.5789473684210527,0.15057915057915072,0.3363051274102025
tv,movie+book,False,C,1.0,43,0,19,0.6578947368421053,0.0347490347490349,0.4609510176289081
tv,game+book,False,B,0.0,43,0,19,0.7368421052631579,-0.08108108108108092,-0.27179809705293806
tv,game+book,False,C,0.0,43,0,19,0.7368421052631579,-0.08108108108108092,-0.27179809705293806
tv,game+book,False,C,0.25,43,0,19,0.7368421052631579,-0.08108108108108092,-0.045639519619973604
tv,game+book,False,C,0.5,43,0,19,0.7631578947368421,-0.11969111969111945,0.4610304899173374
tv,game+book,False,C,1.0,43,0,19,0.6842105263157895,-0.0038610038610036312,0.21976442086561254
tv,movie+game+book,False,B,0.0,43,0,19,0.5789473684210527,0.15057915057915072,0.45094050445525463
tv,movie+game+book,False,C,0.0,43,0,19,0.5789473684210527,0.15057915057915072,0.45094050445525463
tv,movie+game+book,False,C,0.25,43,0,19,0.7105263157894737,-0.042471042471042164,0.06868653114842868
tv,movie+game+book,False,C,0.5,43,0,19,0.5789473684210527,0.15057915057915072,0.3695479823888972
tv,movie+game+book,False,C,1.0,43,0,19,0.5526315789473685,0.18918918918918926,0.48410340724492035
tv,(target-only),False,A,1.0,44,0,14,0.7142857142857143,0.3090302597093162,0.49296997064279907
tv,movie,False,B,0.0,44,0,14,0.8571428571428571,0.1708363116511794,0.5114396255455028
tv,movie,False,C,0.0,44,0,14,0.8571428571428571,0.1708363116511794,0.5114396255455028
tv,movie,False,C,0.25,44,0,14,0.8928571428571429,0.13628782463664513,0.3800356967972539
tv,movie,False,C,0.5,44,0,14,0.9285714285714286,0.10173933762211096,0.29711872467988043
tv,movie,False,C,1.0,44,0,14,0.9285714285714286,0.10173933762211096,0.4075710590355361
tv,game,False,B,0.0,44,0,14,1.1428571428571428,-0.10555158446509405,-0.2918611536484771
tv,game,False,C,0.0,44,0,14,1.1428571428571428,-0.10555158446509405,-0.2918611536484771
tv,game,False,C,0.25,44,0,14,0.6428571428571429,0.3781272337383845,0.698526278405596
tv,game,False,C,0.5,44,0,14,0.8214285714285714,0.20538479866571357,0.35893132298695846
tv,game,False,C,1.0,44,0,14,0.9285714285714286,0.10173933762211096,0.10365717893523219
tv,book,False,B,0.0,44,0,14,1.1428571428571428,-0.10555158446509405,0.38970985009155545
tv,book,False,C,0.0,44,0,14,1.1428571428571428,-0.10555158446509405,0.38970985009155545
tv,book,False,C,0.25,44,0,14,0.8571428571428571,0.1708363116511794,0.5068835643814452
tv,book,False,C,0.5,44,0,14,0.8928571428571429,0.13628782463664513,0.19360933409647407
tv,book,False,C,1.0,44,0,14,0.9285714285714286,0.10173933762211096,0.176661299053578
tv,movie+game,False,B,0.0,44,0,14,0.8571428571428571,0.1708363116511794,0.5114396255455028
tv,movie+game,False,C,0.0,44,0,14,0.8571428571428571,0.1708363116511794,0.5114396255455028
tv,movie+game,False,C,0.25,44,0,14,0.8928571428571429,0.13628782463664513,0.380047952115301
tv,movie+game,False,C,0.5,44,0,14,0.8214285714285714,0.20538479866571357,0.42785272596628227
tv,movie+game,False,C,1.0,44,0,14,0.8571428571428571,0.1708363116511794,0.5375395391614192
tv,movie+book,False,B,0.0,44,0,14,0.8214285714285714,0.20538479866571357,0.5060685835090933
tv,movie+book,False,C,0.0,44,0,14,0.8214285714285714,0.20538479866571357,0.5060685835090933
tv,movie+book,False,C,0.25,44,0,14,0.8571428571428571,0.1708363116511794,0.4261996879545857
tv,movie+book,False,C,0.5,44,0,14,0.8214285714285714,0.20538479866571357,0.38482842950039914
tv,movie+book,False,C,1.0,44,0,14,0.8571428571428571,0.1708363116511794,0.45923872974762364
tv,game+book,False,B,0.0,44,0,14,0.8928571428571429,0.13628782463664513,0.40744590562695066
tv,game+book,False,C,0.0,44,0,14,0.8928571428571429,0.13628782463664513,0.40744590562695066
tv,game+book,False,C,0.25,44,0,14,0.8928571428571429,0.13628782463664513,0.3226822234941235
tv,game+book,False,C,0.5,44,0,14,0.8214285714285714,0.20538479866571357,0.20567827437397024
tv,game+book,False,C,1.0,44,0,14,0.8928571428571429,0.13628782463664513,0.2936710824438751
tv,movie+game+book,False,B,0.0,44,0,14,0.8571428571428571,0.1708363116511794,0.5114396255455028
tv,movie+game+book,False,C,0.0,44,0,14,0.8571428571428571,0.1708363116511794,0.5114396255455028
tv,movie+game+book,False,C,0.25,44,0,14,0.8928571428571429,0.13628782463664513,0.3800356967972539
tv,movie+game+book,False,C,0.5,44,0,14,0.8571428571428571,0.1708363116511794,0.35808843632171117
tv,movie+game+book,False,C,1.0,44,0,14,0.8928571428571429,0.13628782463664513,0.4147129779660303
tv,(target-only),False,A,1.0,45,0,20,1.0,0.07348775204132652,0.1989475916379879
tv,movie,False,B,0.0,45,0,20,0.975,0.09665055824029345,0.43416031404435923
tv,movie,False,C,0.0,45,0,20,0.975,0.09665055824029345,0.43416031404435923
tv,movie,False,C,0.25,45,0,20,1.025,0.0503249458423598,0.11031774842211776
tv,movie,False,C,0.5,45,0,20,1.05,0.02716213964339287,0.1253803826393197
tv,movie,False,C,1.0,45,0,20,0.975,0.09665055824029345,0.3910355826930455
tv,game,False,B,0.0,45,0,20,1.175,-0.08865189135144136,0.08749342135684458
tv,game,False,C,0.0,45,0,20,1.175,-0.08865189135144136,0.08749342135684458
tv,game,False,C,0.25,45,0,20,0.875,0.18930178303616074,0.5836218056609807
tv,game,False,C,0.5,45,0,20,0.9,0.1661389768371938,0.47829318036351887
tv,game,False,C,1.0,45,0,20,0.85,0.21246458923512757,0.43970968309335545
tv,book,False,B,0.0,45,0,20,1.325,-0.2276287285452423,-0.19576755043461114
tv,book,False,C,0.0,45,0,20,1.325,-0.2276287285452423,-0.19576755043461114
tv,book,False,C,0.25,45,0,20,1.05,0.02716213964339287,0.20254787341673325
tv,book,False,C,0.5,45,0,20,0.975,0.09665055824029345,0.1400338341730992
tv,book,False,C,1.0,45,0,20,1.0,0.07348775204132652,0.17568785221702465
tv,movie+game,False,B,0.0,45,0,20,1.025,0.0503249458423598,0.4408746008101585
tv,movie+game,False,C,0.0,45,0,20,1.025,0.0503249458423598,0.4408746008101585
tv,movie+game,False,C,0.25,45,0,20,1.025,0.0503249458423598,0.2946435654215099
tv,movie+game,False,C,0.5,45,0,20,1.0,0.07348775204132652,0.3920028436122429
tv,movie+game,False,C,1.0,45,0,20,1.075,0.003999333444426045,0.20756417346483932
tv,movie+book,False,B,0.0,45,0,20,1.025,0.0503249458423598,0.33885683047364623
tv,movie+book,False,C,0.0,45,0,20,1.025,0.0503249458423598,0.33885683047364623
tv,movie+book,False,C,0.25,45,0,20,1.0,0.07348775204132652,0.2882972776561474
tv,movie+book,False,C,0.5,45,0,20,1.0,0.07348775204132652,0.21883352414214652
tv,movie+book,False,C,1.0,45,0,20,1.0,0.07348775204132652,0.2941890978823461
tv,game+book,False,B,0.0,45,0,20,1.225,-0.134977503749375,0.07543158666423057
tv,game+book,False,C,0.0,45,0,20,1.225,-0.134977503749375,0.07543158666423057
tv,game+book,False,C,0.25,45,0,20,1.025,0.0503249458423598,0.25704036680126885
tv,game+book,False,C,0.5,45,0,20,1.025,0.0503249458423598,0.12131539651549238
tv,game+book,False,C,1.0,45,0,20,1.075,0.003999333444426045,0.09068511206747341
tv,movie+game+book,False,B,0.0,45,0,20,1.025,0.0503249458423598,0.334264228451265
tv,movie+game+book,False,C,0.0,45,0,20,1.025,0.0503249458423598,0.334264228451265
tv,movie+game+book,False,C,0.25,45,0,20,1.025,0.0503249458423598,0.26431108830178074
tv,movie+game+book,False,C,0.5,45,0,20,1.025,0.0503249458423598,0.2932766870197841
tv,movie+game+book,False,C,1.0,45,0,20,1.025,0.0503249458423598,0.25334750837900555
tv,(target-only),False,A,1.0,46,0,17,0.5882352941176471,0.14612146722790142,0.37634609247504736
tv,movie,False,B,0.0,46,0,17,0.5294117647058824,0.2315093205051113,0.23750685397450744
tv,movie,False,C,0.0,46,0,17,0.5294117647058824,0.2315093205051113,0.23750685397450744
tv,movie,False,C,0.25,46,0,17,0.5588235294117647,0.18881539386650636,0.1289584178999944
tv,movie,False,C,0.5,46,0,17,0.5882352941176471,0.14612146722790142,0.07514654138798274
tv,movie,False,C,1.0,46,0,17,0.6176470588235294,0.10342754058929648,0.03190024021736703
tv,game,False,B,0.0,46,0,17,1.1176470588235294,-0.6223692122669873,-0.05308517143921717
tv,game,False,C,0.0,46,0,17,1.1176470588235294,-0.6223692122669873,-0.05308517143921717
tv,game,False,C,0.25,46,0,17,0.8529411764705882,-0.23812387251954292,0.17354475289043703
tv,game,False,C,0.5,46,0,17,0.7058823529411765,-0.024654239326518335,0.20896388537616736
tv,game,False,C,1.0,46,0,17,0.6176470588235294,0.10342754058929648,0.48705471760566915
tv,book,False,B,0.0,46,0,17,0.5882352941176471,0.14612146722790142,0.1252511374710694
tv,book,False,C,0.0,46,0,17,0.5882352941176471,0.14612146722790142,0.1252511374710694
tv,book,False,C,0.25,46,0,17,0.6764705882352942,0.018039687312086605,0.11626023626463006
tv,book,False,C,0.5,46,0,17,0.6470588235294118,0.060733613950691545,0.14623373732423883
tv,book,False,C,1.0,46,0,17,0.5294117647058824,0.2315093205051113,0.5267761873743897
tv,movie+game,False,B,0.0,46,0,17,0.6176470588235294,0.10342754058929648,-0.11938887317622199
tv,movie+game,False,C,0.0,46,0,17,0.6176470588235294,0.10342754058929648,-0.11938887317622199
tv,movie+game,False,C,0.25,46,0,17,0.5588235294117647,0.18881539386650636,0.08780314377753305
tv,movie+game,False,C,0.5,46,0,17,0.6176470588235294,0.10342754058929648,-0.02986405467157765
tv,movie+game,False,C,1.0,46,0,17,0.5882352941176471,0.14612146722790142,0.07514654138798274
tv,movie+book,False,B,0.0,46,0,17,0.5882352941176471,0.14612146722790142,0.12294472441033324
tv,movie+book,False,C,0.0,46,0,17,0.5882352941176471,0.14612146722790142,0.12294472441033324
tv,movie+book,False,C,0.25,46,0,17,0.5588235294117647,0.18881539386650636,0.1289584178999944
tv,movie+book,False,C,0.5,46,0,17,0.6470588235294118,0.060733613950691545,0.05609957568083126
tv,movie+book,False,C,1.0,46,0,17,0.5588235294117647,0.18881539386650636,0.15542377543917585
tv,game+book,False,B,0.0,46,0,17,0.8235294117647058,-0.19542994588093787,-0.010209525896878955
tv,game+book,False,C,0.0,46,0,17,0.8235294117647058,-0.19542994588093787,-0.010209525896878955
tv,game+book,False,C,0.25,46,0,17,0.8235294117647058,-0.19542994588093787,-0.41895943624969395
tv,game+book,False,C,0.5,46,0,17,0.6470588235294118,0.060733613950691545,0.12351822937942371
tv,game+book,False,C,1.0,46,0,17,0.6764705882352942,0.018039687312086605,0.32341524483904993
tv,movie+game+book,False,B,0.0,46,0,17,0.5882352941176471,0.14612146722790142,-0.07684045275645829
tv,movie+game+book,False,C,0.0,46,0,17,0.5882352941176471,0.14612146722790142,-0.07684045275645829
tv,movie+game+book,False,C,0.25,46,0,17,0.5882352941176471,0.14612146722790142,0.1509825005868644
tv,movie+game+book,False,C,0.5,46,0,17,0.6470588235294118,0.060733613950691545,-0.09773690619789048
tv,movie+game+book,False,C,1.0,46,0,17,0.6176470588235294,0.10342754058929648,0.03190024021736703
tv,(target-only),False,A,1.0,47,0,18,0.9166666666666666,0.18253689388615602,0.31437620206835204
tv,movie,False,B,0.0,47,0,18,0.9444444444444444,0.15776528460997885,0.42344378111101055
tv,movie,False,C,0.0,47,0,18,0.9444444444444444,0.15776528460997885,0.42344378111101055
tv,movie,False,C,0.25,47,0,18,0.9722222222222222,0.1329936753338018,0.32938953049861586
tv,movie,False,C,0.5,47,0,18,0.9444444444444444,0.15776528460997885,0.42344378111101055
tv,movie,False,C,1.0,47,0,18,0.9722222222222222,0.1329936753338018,0.22169095335552963
tv,game,False,B,0.0,47,0,18,1.4166666666666667,-0.26335207308503183,-0.04955959158835728
tv,game,False,C,0.0,47,0,18,1.4166666666666667,-0.26335207308503183,-0.04955959158835728
tv,game,False,C,0.25,47,0,18,1.0833333333333333,0.03390723822909347,0.010399912643405373
tv,game,False,C,0.5,47,0,18,1.0277777777777777,0.08345045678144769,0.26862183343694546
tv,game,False,C,1.0,47,0,18,1.1388888888888888,-0.015635980323260634,0.0027338523742237086
tv,book,False,B,0.0,47,0,18,1.1111111111111112,0.009135628952916308,-0.23196894082849287
tv,book,False,C,0.0,47,0,18,1.1111111111111112,0.009135628952916308,-0.23196894082849287
tv,book,False,C,0.25,47,0,18,1.1944444444444444,-0.06517919887561496,-0.04802140014910058
tv,book,False,C,0.5,47,0,18,0.9722222222222222,0.1329936753338018,0.3277857731394884
tv,book,False,C,1.0,47,0,18,1.1388888888888888,-0.015635980323260634,-0.032889057965263334
tv,movie+game,False,B,0.0,47,0,18,0.9722222222222222,0.1329936753338018,0.31568456694874214
tv,movie+game,False,C,0.0,47,0,18,0.9722222222222222,0.1329936753338018,0.31568456694874214
tv,movie+game,False,C,0.25,47,0,18,0.8888888888888888,0.20730850316233307,0.48628542023566246
tv,movie+game,False,C,0.5,47,0,18,1.0,0.10822206605762474,0.3042220382633734
tv,movie+game,False,C,1.0,47,0,18,0.9722222222222222,0.1329936753338018,0.2554984751522659
tv,movie+book,False,B,0.0,47,0,18,0.9722222222222222,0.1329936753338018,0.4316138675499104
tv,movie+book,False,C,0.0,47,0,18,0.9722222222222222,0.1329936753338018,0.4316138675499104
tv,movie+book,False,C,0.25,47,0,18,0.9444444444444444,0.15776528460997885,0.41680666825109897
tv,movie+book,False,C,0.5,47,0,18,0.9166666666666666,0.18253689388615602,0.36215334431615664
tv,movie+book,False,C,1.0,47,0,18,0.8888888888888888,0.20730850316233307,0.5561426149863367
tv,game+book,False,B,0.0,47,0,18,1.0833333333333333,0.03390723822909347,0.05675074445437258
tv,game+book,False,C,0.0,47,0,18,1.0833333333333333,0.03390723822909347,0.05675074445437258
tv,game+book,False,C,0.25,47,0,18,1.1666666666666667,-0.04040758959943802,-0.14986246366946615
tv,game+book,False,C,0.5,47,0,18,1.1111111111111112,0.009135628952916308,0.1201068081657588
tv,game+book,False,C,1.0,47,0,18,1.1666666666666667,-0.04040758959943802,-0.019477584531205745
tv,movie+game+book,False,B,0.0,47,0,18,1.0277777777777777,0.08345045678144769,0.2654590019697201
tv,movie+game+book,False,C,0.0,47,0,18,1.0277777777777777,0.08345045678144769,0.2654590019697201
tv,movie+game+book,False,C,0.25,47,0,18,0.9722222222222222,0.1329936753338018,0.3718637667850441
tv,movie+game+book,False,C,0.5,47,0,18,1.0277777777777777,0.08345045678144769,0.21544488075641444
tv,movie+game+book,False,C,1.0,47,0,18,0.9722222222222222,0.1329936753338018,0.32938953049861586
tv,(target-only),False,A,1.0,48,0,14,0.75,-0.10807860262008728,0.18508268280147328
tv,movie,False,B,0.0,48,0,14,0.42857142857142855,0.3668122270742358,0.7216657478011368
tv,movie,False,C,0.0,48,0,14,0.42857142857142855,0.3668122270742358,0.7216657478011368
tv,movie,False,C,0.25,48,0,14,0.5357142857142857,0.20851528384279472,0.4429079688769909
tv,movie,False,C,0.5,48,0,14,0.5714285714285714,0.15574963609898107,0.2802400439416423
tv,movie,False,C,1.0,48,0,14,0.5714285714285714,0.15574963609898107,0.48159753821130435
tv,game,False,B,0.0,48,0,14,0.8214285714285714,-0.2136098981077148,0.1777495741569678
tv,game,False,C,0.0,48,0,14,0.8214285714285714,-0.2136098981077148,0.1777495741569678
tv,game,False,C,0.25,48,0,14,0.7142857142857143,-0.055312954876273634,0.04954517900277554
tv,game,False,C,0.5,48,0,14,0.8928571428571429,-0.3191411935953421,-0.3519191709110722
tv,game,False,C,1.0,48,0,14,0.8214285714285714,-0.2136098981077148,0.10220822223491773
tv,book,False,B,0.0,48,0,14,0.6428571428571429,0.05021834061135355,-0.10134835182844151
tv,book,False,C,0.0,48,0,14,0.6428571428571429,0.05021834061135355,-0.10134835182844151
tv,book,False,C,0.25,48,0,14,0.7142857142857143,-0.055312954876273634,-0.0737934986667555
tv,book,False,C,0.5,48,0,14,0.7857142857142857,-0.16084425036390093,-0.0756910742522927
tv,book,False,C,1.0,48,0,14,0.75,-0.10807860262008728,0.10353399745507437
tv,movie+game,False,B,0.0,48,0,14,0.42857142857142855,0.3668122270742358,0.7216657478011368
tv,movie+game,False,C,0.0,48,0,14,0.42857142857142855,0.3668122270742358,0.7216657478011368
tv,movie+game,False,C,0.25,48,0,14,0.6071428571428571,0.10298398835516742,0.30092222028199545
tv,movie+game,False,C,0.5,48,0,14,0.5357142857142857,0.20851528384279472,0.4010124794031921
tv,movie+game,False,C,1.0,48,0,14,0.5357142857142857,0.20851528384279472,0.48159753821130435
tv,movie+book,False,B,0.0,48,0,14,0.5357142857142857,0.20851528384279472,0.4786400750507696
tv,movie+book,False,C,0.0,48,0,14,0.5357142857142857,0.20851528384279472,0.4786400750507696
tv,movie+book,False,C,0.25,48,0,14,0.5357142857142857,0.20851528384279472,0.4429079688769909
tv,movie+book,False,C,0.5,48,0,14,0.6428571428571429,0.05021834061135355,0.3635155613966155
tv,movie+book,False,C,1.0,48,0,14,0.6071428571428571,0.10298398835516742,0.3790015714244351
tv,game+book,False,B,0.0,48,0,14,0.7857142857142857,-0.16084425036390093,-0.08843883162431533
tv,game+book,False,C,0.0,48,0,14,0.7857142857142857,-0.16084425036390093,-0.08843883162431533
tv,game+book,False,C,0.25,48,0,14,0.7142857142857143,-0.055312954876273634,0.06696001049933047
tv,game+book,False,C,0.5,48,0,14,0.75,-0.10807860262008728,0.03659306721990881
tv,game+book,False,C,1.0,48,0,14,0.7142857142857143,-0.055312954876273634,0.155899463519588
tv,movie+game+book,False,B,0.0,48,0,14,0.42857142857142855,0.3668122270742358,0.5828000913830614
tv,movie+game+book,False,C,0.0,48,0,14,0.42857142857142855,0.3668122270742358,0.5828000913830614
tv,movie+game+book,False,C,0.25,48,0,14,0.5714285714285714,0.15574963609898107,0.4025513070579355
tv,movie+game+book,False,C,0.5,48,0,14,0.5,0.26128093158660837,0.5777301942022415
tv,movie+game+book,False,C,1.0,48,0,14,0.5,0.26128093158660837,0.5192409803263948
tv,(target-only),False,A,1.0,49,0,10,0.4,0.42387626872885453,0.6929631351439229
tv,movie,False,B,0.0,49,0,10,0.45,0.3518608023199613,0.6227452672457875
tv,movie,False,C,0.0,49,0,10,0.45,0.3518608023199613,0.6227452672457875
tv,movie,False,C,0.25,49,0,10,0.45,0.3518608023199613,0.6227452672457875
tv,movie,False,C,0.5,49,0,10,0.4,0.42387626872885453,0.48975392446163524
tv,movie,False,C,1.0,49,0,10,0.4,0.42387626872885453,0.6842150415272845
tv,game,False,B,0.0,49,0,10,0.95,-0.3682938617689704,-0.02912758640177315
tv,game,False,C,0.0,49,0,10,0.95,-0.3682938617689704,-0.02912758640177315
tv,game,False,C,0.25,49,0,10,0.65,0.06379893668438852,0.14770424066030616
tv,game,False,C,0.5,49,0,10,0.55,0.20782986950217486,0.2644058117915076
tv,game,False,C,1.0,49,0,10,0.55,0.20782986950217486,0.1704721681287351
tv,book,False,B,0.0,49,0,10,0.6,0.13581440309328185,-0.24103384202072908
tv,book,False,C,0.0,49,0,10,0.6,0.13581440309328185,-0.24103384202072908
tv,book,False,C,0.25,49,0,10,0.7,-0.008216529724504484,0.15947634290319002
tv,book,False,C,0.5,49,0,10,0.45,0.3518608023199613,0.6121500378545409
tv,book,False,C,1.0,49,0,10,0.4,0.42387626872885453,0.7842314505043421
tv,movie+game,False,B,0.0,49,0,10,0.4,0.42387626872885453,0.6814536557736851
tv,movie+game,False,C,0.0,49,0,10,0.4,0.42387626872885453,0.6814536557736851
tv,movie+game,False,C,0.25,49,0,10,0.45,0.3518608023199613,0.43487797992024263
tv,movie+game,False,C,0.5,49,0,10,0.45,0.3518608023199613,0.43487797992024263
tv,movie+game,False,C,1.0,49,0,10,0.35,0.49589173513774776,0.7489234226885279
tv,movie+book,False,B,0.0,49,0,10,0.45,0.3518608023199613,0.6227452672457875
tv,movie+book,False,C,0.0,49,0,10,0.45,0.3518608023199613,0.6227452672457875
tv,movie+book,False,C,0.25,49,0,10,0.45,0.3518608023199613,0.6227452672457875
tv,movie+book,False,C,0.5,49,0,10,0.35,0.49589173513774776,0.7818230469156388
tv,movie+book,False,C,1.0,49,0,10,0.35,0.49589173513774776,0.7818230469156388
tv,game+book,False,B,0.0,49,0,10,0.7,-0.008216529724504484,0.14404527190048097
tv,game+book,False,C,0.0,49,0,10,0.7,-0.008216529724504484,0.14404527190048097
tv,game+book,False,C,0.25,49,0,10,0.8,-0.15224746254229093,0.1494784976156437
tv,game+book,False,C,0.5,49,0,10,0.65,0.06379893668438852,0.34479141358380555
tv,game+book,False,C,1.0,49,0,10,0.55,0.20782986950217486,0.2655273953168417
tv,movie+game+book,False,B,0.0,49,0,10,0.45,0.3518608023199613,0.6331807119093917
tv,movie+game+book,False,C,0.0,49,0,10,0.45,0.3518608023199613,0.6331807119093917
tv,movie+game+book,False,C,0.25,49,0,10,0.55,0.20782986950217486,0.37091657514373844
tv,movie+game+book,False,C,0.5,49,0,10,0.45,0.3518608023199613,0.46977923786825837
tv,movie+game+book,False,C,1.0,49,0,10,0.35,0.49589173513774776,0.7489234226885279
game,(target-only),False,A,1.0,0,0,3,1.3333333333333333,0.1259259259259261,0.5000000000000001
game,movie,False,B,0.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie,False,C,0.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie,False,C,0.25,0,0,3,1.6666666666666667,-0.09259259259259256,-0.5000000000000001
game,movie,False,C,0.5,0,0,3,1.5,0.01666666666666672,0.5000000000000001
game,movie,False,C,1.0,0,0,3,1.5,0.01666666666666672,0.5000000000000001
game,tv,False,B,0.0,0,0,3,1.6666666666666667,-0.09259259259259256,-0.5000000000000001
game,tv,False,C,0.0,0,0,3,1.6666666666666667,-0.09259259259259256,-0.5000000000000001
game,tv,False,C,0.25,0,0,3,1.3333333333333333,0.1259259259259261,0.5000000000000001
game,tv,False,C,0.5,0,0,3,1.3333333333333333,0.1259259259259261,0.8660254037844387
game,tv,False,C,1.0,0,0,3,1.5,0.01666666666666672,0.5000000000000001
game,book,False,B,0.0,0,0,3,1.5,0.01666666666666672,0.5000000000000001
game,book,False,C,0.0,0,0,3,1.5,0.01666666666666672,0.5000000000000001
game,book,False,C,0.25,0,0,3,1.3333333333333333,0.1259259259259261,0.5000000000000001
game,book,False,C,0.5,0,0,3,1.1666666666666667,0.23518518518518516,0.8660254037844387
game,book,False,C,1.0,0,0,3,1.3333333333333333,0.1259259259259261,0.8660254037844387
game,movie+tv,False,B,0.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie+tv,False,C,0.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie+tv,False,C,0.25,0,0,3,1.6666666666666667,-0.09259259259259256,-0.5000000000000001
game,movie+tv,False,C,0.5,0,0,3,1.5,0.01666666666666672,0.0
game,movie+tv,False,C,1.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie+book,False,B,0.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie+book,False,C,0.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie+book,False,C,0.25,0,0,3,1.5,0.01666666666666672,0.5000000000000001
game,movie+book,False,C,0.5,0,0,3,1.6666666666666667,-0.09259259259259256,-0.5000000000000001
game,movie+book,False,C,1.0,0,0,3,1.3333333333333333,0.1259259259259261,0.5000000000000001
game,tv+book,False,B,0.0,0,0,3,1.8333333333333333,-0.20185185185185173,-0.8660254037844387
game,tv+book,False,C,0.0,0,0,3,1.8333333333333333,-0.20185185185185173,-0.8660254037844387
game,tv+book,False,C,0.25,0,0,3,1.5,0.01666666666666672,0.5000000000000001
game,tv+book,False,C,0.5,0,0,3,1.1666666666666667,0.23518518518518516,0.8660254037844387
game,tv+book,False,C,1.0,0,0,3,1.5,0.01666666666666672,0.5000000000000001
game,movie+tv+book,False,B,0.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie+tv+book,False,C,0.0,0,0,3,1.5,0.01666666666666672,0.0
game,movie+tv+book,False,C,0.25,0,0,3,1.6666666666666667,-0.09259259259259256,-0.5000000000000001
game,movie+tv+book,False,C,0.5,0,0,3,1.5,0.01666666666666672,0.0
game,movie+tv+book,False,C,1.0,0,0,3,1.5,0.01666666666666672,0.0
game,(target-only),False,A,1.0,1,0,7,1.2142857142857142,-0.3281249999999998,-0.2803860770460222
game,movie,False,B,0.0,1,0,7,0.7857142857142857,0.1406250000000001,0.5342072242964954
game,movie,False,C,0.0,1,0,7,0.7857142857142857,0.1406250000000001,0.5342072242964954
game,movie,False,C,0.25,1,0,7,1.0,-0.09375,0.2596634037380769
game,movie,False,C,0.5,1,0,7,1.0,-0.09375,-0.06799001036500851
game,movie,False,C,1.0,1,0,7,0.8571428571428571,0.06250000000000011,0.22254954928463114
game,tv,False,B,0.0,1,0,7,0.7857142857142857,0.1406250000000001,0.5342072242964954
