domain,fraction,fold,repeat,n_train,n_test,MAE,skill
tv,0.5,46,0,73,16,0.8125,0.010943199583116292
tv,0.5,46,1,73,16,0.96875,-0.17926003126628443
tv,0.5,46,2,73,16,0.78125,0.04898384575299641
tv,0.75,46,0,110,16,0.8125,0.010943199583116292
tv,0.75,46,1,110,16,0.9375,-0.1412193850964043
tv,0.75,46,2,110,16,0.78125,0.04898384575299641
tv,1.0,46,0,146,16,0.78125,0.04898384575299641
tv,0.25,47,0,36,16,0.78125,0.07594936708860756
tv,0.25,47,1,36,16,0.65625,0.22379746835443037
tv,0.25,47,2,36,16,0.78125,0.07594936708860756
tv,0.5,47,0,73,16,0.78125,0.07594936708860756
tv,0.5,47,1,73,16,0.75,0.1129113924050632
tv,0.5,47,2,73,16,0.6875,0.1868354430379746
tv,0.75,47,0,110,16,0.6875,0.1868354430379746
tv,0.75,47,1,110,16,0.65625,0.22379746835443037
tv,0.75,47,2,110,16,0.625,0.260759493670886
tv,1.0,47,0,146,16,0.625,0.260759493670886
tv,0.25,48,0,36,16,0.96875,0.09079951787866603
tv,0.25,48,1,36,16,1.0,0.06147047006830042
tv,0.25,48,2,36,16,1.0625,0.0028123744475692103
tv,0.5,48,0,73,16,1.0,0.06147047006830042
tv,0.5,48,1,73,16,0.90625,0.14945761349939723
tv,0.5,48,2,73,16,0.96875,0.09079951787866603
tv,0.75,48,0,110,16,0.96875,0.09079951787866603
tv,0.75,48,1,110,16,0.9375,0.12012856568903163
tv,0.75,48,2,110,16,1.0,0.06147047006830042
tv,1.0,48,0,146,16,0.90625,0.14945761349939723
tv,0.25,49,0,36,16,0.78125,0.10845139228138734
tv,0.25,49,1,36,16,0.78125,0.10845139228138734
tv,0.25,49,2,36,16,0.96875,-0.10552027357107963
tv,0.5,49,0,73,16,0.84375,0.03712750366389839
tv,0.5,49,1,73,16,0.9375,-0.06985832926233515
tv,0.5,49,2,73,16,0.875,0.0014655593551538004
tv,0.75,49,0,110,16,0.78125,0.10845139228138734
tv,0.75,49,1,110,16,0.96875,-0.10552027357107963
tv,0.75,49,2,110,16,0.84375,0.03712750366389839
tv,1.0,49,0,146,16,0.875,0.0014655593551538004
game,0.25,0,0,15,5,0.3,0.34408602150537637
game,0.25,0,1,15,5,0.3,0.34408602150537637
game,0.25,0,2,15,5,0.5,-0.09318996415770608
game,0.5,0,0,30,5,0.2,0.5627240143369174
game,0.5,0,1,30,5,0.3,0.34408602150537637
game,0.5,0,2,30,5,0.3,0.34408602150537637
game,0.75,0,0,46,5,0.1,0.7813620071684587
game,0.75,0,1,46,5,0.2,0.5627240143369174
game,0.75,0,2,46,5,0.1,0.7813620071684587
game,1.0,0,0,61,5,0.1,0.7813620071684587
game,0.25,1,0,15,6,0.8333333333333334,0.08814589665653516
game,0.25,1,1,15,6,1.1666666666666667,-0.2765957446808509
game,0.25,1,2,15,6,1.0,-0.09422492401215776
game,0.5,1,0,30,6,0.8333333333333334,0.08814589665653516
game,0.5,1,1,30,6,0.8333333333333334,0.08814589665653516
game,0.5,1,2,30,6,0.9166666666666666,-0.0030395136778111898
game,0.75,1,0,45,6,0.9166666666666666,-0.0030395136778111898
game,0.75,1,1,45,6,0.9166666666666666,-0.0030395136778111898
game,0.75,1,2,45,6,0.8333333333333334,0.08814589665653516
game,1.0,1,0,60,6,0.75,0.17933130699088162
game,0.25,2,0,15,7,1.0,-0.03638644918444167
game,0.25,2,1,15,7,1.0714285714285714,-0.11041405269761584
game,0.25,2,2,15,7,0.8571428571428571,0.11166875784190722
game,0.5,2,0,30,7,1.0,-0.03638644918444167
game,0.5,2,1,30,7,0.8571428571428571,0.11166875784190722
game,0.5,2,2,30,7,0.9285714285714286,0.03764115432873283
game,0.75,2,0,44,7,0.8571428571428571,0.11166875784190722
game,0.75,2,1,44,7,0.8571428571428571,0.11166875784190722
game,0.75,2,2,44,7,0.7857142857142857,0.1856963613550816
game,1.0,2,0,59,7,0.9285714285714286,0.03764115432873283
game,0.25,3,0,15,7,0.6428571428571429,0.1476725521669341
game,0.25,3,1,15,7,0.6428571428571429,0.1476725521669341
game,0.25,3,2,15,7,0.8571428571428571,-0.1364365971107544
game,0.5,3,0,30,7,0.6428571428571429,0.1476725521669341
game,0.5,3,1,30,7,0.5714285714285714,0.2423756019261638
game,0.5,3,2,30,7,0.7142857142857143,0.052969502407704594
game,0.75,3,0,44,7,0.6428571428571429,0.1476725521669341
game,0.75,3,1,44,7,0.5714285714285714,0.2423756019261638
game,0.75,3,2,44,7,0.6428571428571429,0.1476725521669341
game,1.0,3,0,59,7,0.6428571428571429,0.1476725521669341
game,0.25,4,0,15,7,1.0,-0.12075983717774763
game,0.25,4,1,15,7,0.8571428571428571,0.03934871099050208
game,0.25,4,2,15,7,0.9285714285714286,-0.04070556309362283
game,0.5,4,0,30,7,0.7142857142857143,0.19945725915875168
game,0.5,4,1,30,7,0.7857142857142857,0.11940298507462688
game,0.5,4,2,30,7,0.7857142857142857,0.11940298507462688
game,0.75,4,0,44,7,0.7857142857142857,0.11940298507462688
game,0.75,4,1,44,7,0.5714285714285714,0.3595658073270014
game,0.75,4,2,44,7,0.7142857142857143,0.19945725915875168
game,1.0,4,0,59,7,0.6428571428571429,0.2795115332428765
game,0.25,5,0,15,7,0.7857142857142857,0.06618705035971251
game,0.25,5,1,15,7,0.6428571428571429,0.2359712230215829
game,0.25,5,2,15,7,0.7857142857142857,0.06618705035971251
game,0.5,5,0,30,7,0.7142857142857143,0.15107913669064765
game,0.5,5,1,30,7,0.5,0.4057553956834534
game,0.5,5,2,30,7,0.5,0.4057553956834534
game,0.75,5,0,44,7,0.6428571428571429,0.2359712230215829
game,0.75,5,1,44,7,0.5714285714285714,0.32086330935251817
game,0.75,5,2,44,7,0.5714285714285714,0.32086330935251817
game,1.0,5,0,59,7,0.5,0.4057553956834534
game,0.25,6,0,15,7,0.7142857142857143,0.20162381596752377
game,0.25,6,1,15,7,0.9285714285714286,-0.03788903924221909
game,0.25,6,2,15,7,0.8571428571428571,0.041948579161028565
game,0.5,6,0,30,7,0.8571428571428571,0.041948579161028565
game,0.5,6,1,30,7,0.7142857142857143,0.20162381596752377
game,0.5,6,2,30,7,0.7142857142857143,0.20162381596752377
game,0.75,6,0,44,7,0.7857142857142857,0.12178619756427622
game,0.75,6,1,44,7,0.7857142857142857,0.12178619756427622
game,0.75,6,2,44,7,0.7142857142857143,0.20162381596752377
game,1.0,6,0,59,7,0.7142857142857143,0.20162381596752377
game,0.25,7,0,15,6,0.5833333333333334,-0.10526315789473717
game,0.25,7,1,15,6,0.16666666666666666,0.6842105263157894
game,0.25,7,2,15,6,0.5,0.05263157894736825
game,0.5,7,0,30,6,0.3333333333333333,0.36842105263157887
game,0.5,7,1,30,6,0.25,0.5263157894736841
game,0.5,7,2,30,6,0.25,0.5263157894736841
game,0.75,7,0,45,6,0.4166666666666667,0.21052631578947345
game,0.75,7,1,45,6,0.3333333333333333,0.36842105263157887
game,0.75,7,2,45,6,0.3333333333333333,0.36842105263157887
game,1.0,7,0,60,6,0.4166666666666667,0.21052631578947345
game,0.25,8,0,15,7,0.5714285714285714,0.17338003502626986
game,0.25,8,1,15,7,0.7142857142857143,-0.03327495621716281
game,0.25,8,2,15,7,0.6428571428571429,0.07005253940455347
game,0.5,8,0,30,7,0.5714285714285714,0.17338003502626986
game,0.5,8,1,30,7,0.6428571428571429,0.07005253940455347
game,0.5,8,2,30,7,0.6428571428571429,0.07005253940455347
game,0.75,8,0,44,7,0.5714285714285714,0.17338003502626986
game,0.75,8,1,44,7,0.5714285714285714,0.17338003502626986
game,0.75,8,2,44,7,0.6428571428571429,0.07005253940455347
game,1.0,8,0,59,7,0.5714285714285714,0.17338003502626986
game,0.25,9,0,15,7,0.7142857142857143,0.20162381596752377
game,0.25,9,1,15,7,0.7857142857142857,0.12178619756427622
game,0.25,9,2,15,7,0.9285714285714286,-0.03788903924221909
game,0.5,9,0,30,7,0.7857142857142857,0.12178619756427622
game,0.5,9,1,30,7,0.5714285714285714,0.3612990527740191
game,0.5,9,2,30,7,0.7857142857142857,0.12178619756427622
game,0.75,9,0,44,7,0.7857142857142857,0.12178619756427622
game,0.75,9,1,44,7,0.6428571428571429,0.2814614343707713
game,0.75,9,2,44,7,0.7142857142857143,0.20162381596752377
game,1.0,9,0,59,7,0.6428571428571429,0.2814614343707713
game,0.25,10,0,15,5,0.8,-0.023060796645702597
game,0.25,10,1,15,5,0.5,0.3605870020964359
game,0.25,10,2,15,5,0.6,0.2327044025157231
game,0.5,10,0,30,5,0.6,0.2327044025157231
game,0.5,10,1,30,5,0.7,0.10482180293501031
game,0.5,10,2,30,5,0.7,0.10482180293501031
game,0.75,10,0,46,5,0.6,0.2327044025157231
game,0.75,10,1,46,5,0.6,0.2327044025157231
game,0.75,10,2,46,5,0.6,0.2327044025157231
game,1.0,10,0,61,5,0.5,0.3605870020964359
game,0.25,11,0,15,6,0.75,0.0
game,0.25,11,1,15,6,0.5833333333333334,0.2222222222222222
game,0.25,11,2,15,6,0.9166666666666666,-0.2222222222222221
game,0.5,11,0,30,6,0.75,0.0
game,0.5,11,1,30,6,0.8333333333333334,-0.11111111111111116
game,0.5,11,2,30,6,0.8333333333333334,-0.11111111111111116
game,0.75,11,0,45,6,0.8333333333333334,-0.11111111111111116
game,0.75,11,1,45,6,0.6666666666666666,0.11111111111111116
game,0.75,11,2,45,6,0.9166666666666666,-0.2222222222222221
game,1.0,11,0,60,6,0.75,0.0
game,0.25,12,0,14,8,1.0,0.0663983903420523
game,0.25,12,1,14,8,0.9375,0.12474849094567397
game,0.25,12,2,14,8,1.0625,0.008048289738430525
game,0.5,12,0,29,8,0.875,0.18309859154929575
game,0.5,12,1,29,8,0.8125,0.24144869215291753
game,0.5,12,2,29,8,0.9375,0.12474849094567397
game,0.75,12,0,44,8,0.6875,0.358148893360161
game,0.75,12,1,44,8,0.8125,0.24144869215291753
game,0.75,12,2,44,8,0.9375,0.12474849094567397
game,1.0,12,0,58,8,0.875,0.18309859154929575
game,0.25,13,0,14,8,0.75,0.2036613272311213
game,0.25,13,1,14,8,0.8125,0.13729977116704806
game,0.25,13,2,14,8,0.9375,0.004576659038901587
game,0.5,13,0,29,8,0.75,0.2036613272311213
game,0.5,13,1,29,8,0.875,0.07093821510297482
game,0.5,13,2,29,8,0.6875,0.2700228832951945
game,0.75,13,0,44,8,0.875,0.07093821510297482
game,0.75,13,1,44,8,0.9375,0.004576659038901587
game,0.75,13,2,44,8,0.6875,0.2700228832951945
game,1.0,13,0,58,8,0.625,0.33638443935926776
game,0.25,14,0,15,7,0.7857142857142857,0.24797219003476256
game,0.25,14,1,15,7,1.1428571428571428,-0.09385863267670902
game,0.25,14,2,15,7,0.8571428571428571,0.1796060254924683
game,0.5,14,0,30,7,0.7857142857142857,0.24797219003476256
game,0.5,14,1,30,7,0.7857142857142857,0.24797219003476256
game,0.5,14,2,30,7,0.7857142857142857,0.24797219003476256
game,0.75,14,0,44,7,0.5714285714285714,0.4530706836616455
game,0.75,14,1,44,7,0.6428571428571429,0.3847045191193511
game,0.75,14,2,44,7,0.6428571428571429,0.3847045191193511
game,1.0,14,0,59,7,0.5714285714285714,0.4530706836616455
game,0.25,15,0,15,7,0.9285714285714286,-0.11320754716981107
game,0.25,15,1,15,7,0.7142857142857143,0.14368650217706835
game,0.25,15,2,15,7,0.6428571428571429,0.2293178519593615
game,0.5,15,0,30,7,0.6428571428571429,0.2293178519593615
game,0.5,15,1,30,7,0.5714285714285714,0.31494920174165475
game,0.5,15,2,30,7,0.6428571428571429,0.2293178519593615
game,0.75,15,0,44,7,0.5,0.4005805515239479
game,0.75,15,1,44,7,0.5714285714285714,0.31494920174165475
game,0.75,15,2,44,7,0.7142857142857143,0.14368650217706835
game,1.0,15,0,59,7,0.5714285714285714,0.31494920174165475
game,0.25,16,0,15,6,0.5833333333333334,0.0
game,0.25,16,1,15,6,0.5833333333333334,0.0
game,0.25,16,2,15,6,0.5,0.1428571428571429
game,0.5,16,0,30,6,0.5833333333333334,0.0
game,0.5,16,1,30,6,0.5,0.1428571428571429
game,0.5,16,2,30,6,0.4166666666666667,0.2857142857142857
game,0.75,16,0,45,6,0.4166666666666667,0.2857142857142857
game,0.75,16,1,45,6,0.4166666666666667,0.2857142857142857
game,0.75,16,2,45,6,0.5,0.1428571428571429
game,1.0,16,0,60,6,0.4166666666666667,0.2857142857142857
game,0.25,17,0,15,6,0.5833333333333334,0.0
game,0.25,17,1,15,6,0.5833333333333334,0.0
game,0.25,17,2,15,6,0.5,0.1428571428571429
game,0.5,17,0,30,6,0.6666666666666666,-0.1428571428571428
game,0.5,17,1,30,6,0.5,0.1428571428571429
game,0.5,17,2,30,6,0.5,0.1428571428571429
game,0.75,17,0,45,6,0.5833333333333334,0.0
game,0.75,17,1,45,6,0.5,0.1428571428571429
game,0.75,17,2,45,6,0.5,0.1428571428571429
game,1.0,17,0,60,6,0.5,0.1428571428571429
game,0.25,18,0,15,6,0.3333333333333333,0.41176470588235314
game,0.25,18,1,15,6,0.5,0.11764705882352977
game,0.25,18,2,15,6,0.5833333333333334,-0.029411764705882026
game,0.5,18,0,30,6,0.16666666666666666,0.7058823529411766
game,0.5,18,1,30,6,0.5,0.11764705882352977
game,0.5,18,2,30,6,0.75,-0.3235294117647054
game,0.75,18,0,45,6,0.25,0.5588235294117649
game,0.75,18,1,45,6,0.5,0.11764705882352977
game,0.75,18,2,45,6,0.5,0.11764705882352977
game,1.0,18,0,60,6,0.3333333333333333,0.41176470588235314
game,0.25,19,0,15,7,0.7857142857142857,-0.15686274509803932
game,0.25,19,1,15,7,0.6428571428571429,0.053475935828876886
game,0.25,19,2,15,7,0.5714285714285714,0.15864527629233516
game,0.5,19,0,30,7,0.5714285714285714,0.15864527629233516
game,0.5,19,1,30,7,0.6428571428571429,0.053475935828876886
game,0.5,19,2,30,7,0.5714285714285714,0.15864527629233516
game,0.75,19,0,44,7,0.5714285714285714,0.15864527629233516
game,0.75,19,1,44,7,0.5,0.2638146167557932
game,0.75,19,2,44,7,0.5714285714285714,0.15864527629233516
game,1.0,19,0,59,7,0.5714285714285714,0.15864527629233516
game,0.25,20,0,15,5,0.6,-0.25773195876288657
game,0.25,20,1,15,5,0.6,-0.25773195876288657
game,0.25,20,2,15,5,0.7,-0.4673539518900345
game,0.5,20,0,30,5,0.4,0.1615120274914088
game,0.5,20,1,30,5,0.2,0.5807560137457044
game,0.5,20,2,30,5,0.4,0.1615120274914088
game,0.75,20,0,46,5,0.2,0.5807560137457044
game,0.75,20,1,46,5,0.2,0.5807560137457044
game,0.75,20,2,46,5,0.3,0.3711340206185567
game,1.0,20,0,61,5,0.2,0.5807560137457044
game,0.25,21,0,15,6,0.8333333333333334,0.17582417582417575
game,0.25,21,1,15,6,0.75,0.2582417582417582
game,0.25,21,2,15,6,0.75,0.2582417582417582
game,0.5,21,0,30,6,1.0,0.01098901098901095
game,0.5,21,1,30,6,0.6666666666666666,0.34065934065934067
game,0.5,21,2,30,6,0.8333333333333334,0.17582417582417575
game,0.75,21,0,45,6,0.8333333333333334,0.17582417582417575
game,0.75,21,1,45,6,0.6666666666666666,0.34065934065934067
game,0.75,21,2,45,6,0.75,0.2582417582417582
game,1.0,21,0,60,6,0.6666666666666666,0.34065934065934067
game,0.25,22,0,14,8,0.8125,0.07823960880195602
game,0.25,22,1,14,8,0.9375,-0.0635696821515892
game,0.25,22,2,14,8,0.9375,-0.0635696821515892
game,0.5,22,0,29,8,0.75,0.14914425427872868
game,0.5,22,1,29,8,0.75,0.14914425427872868
game,0.5,22,2,29,8,0.875,0.007334963325183352
game,0.75,22,0,44,8,0.9375,-0.0635696821515892
game,0.75,22,1,44,8,0.875,0.007334963325183352
game,0.75,22,2,44,8,0.875,0.007334963325183352
game,1.0,22,0,58,8,0.8125,0.07823960880195602
game,0.25,23,0,15,7,0.7142857142857143,0.1336270190895742
game,0.25,23,1,15,7,0.7142857142857143,0.1336270190895742
game,0.25,23,2,15,7,0.7142857142857143,0.1336270190895742
game,0.5,23,0,30,7,0.5,0.39353891336270197
game,0.5,23,1,30,7,0.5,0.39353891336270197
game,0.5,23,2,30,7,0.6428571428571429,0.2202643171806168
game,0.75,23,0,44,7,0.6428571428571429,0.2202643171806168
game,0.75,23,1,44,7,0.5,0.39353891336270197
game,0.75,23,2,44,7,0.6428571428571429,0.2202643171806168
game,1.0,23,0,59,7,0.6428571428571429,0.2202643171806168
game,0.25,24,0,15,7,1.0714285714285714,0.034896401308615044
game,0.25,24,1,15,7,1.0,0.09923664122137399
game,0.25,24,2,15,7,1.1428571428571428,-0.029443838604144013
game,0.5,24,0,30,7,1.0714285714285714,0.034896401308615044
game,0.5,24,1,30,7,0.8571428571428571,0.227917121046892
game,0.5,24,2,30,7,1.0714285714285714,0.034896401308615044
game,0.75,24,0,44,7,0.9285714285714286,0.16357688113413293
game,0.75,24,1,44,7,0.7142857142857143,0.35659760087241
game,0.75,24,2,44,7,0.9285714285714286,0.16357688113413293
game,1.0,24,0,59,7,0.7857142857142857,0.29225736095965105
game,0.25,25,0,15,7,0.5,0.3370786516853932
game,0.25,25,1,15,7,0.6428571428571429,0.1476725521669341
game,0.25,25,2,15,7,0.7142857142857143,0.052969502407704594
game,0.5,25,0,30,7,0.5,0.3370786516853932
game,0.5,25,1,30,7,0.5,0.3370786516853932
game,0.5,25,2,30,7,0.5,0.3370786516853932
game,0.75,25,0,44,7,0.42857142857142855,0.4317817014446228
game,0.75,25,1,44,7,0.6428571428571429,0.1476725521669341
game,0.75,25,2,44,7,0.5714285714285714,0.2423756019261638
game,1.0,25,0,59,7,0.42857142857142855,0.4317817014446228
game,0.25,26,0,15,6,0.6666666666666666,-0.08108108108108114
game,0.25,26,1,15,6,0.75,-0.21621621621621645
game,0.25,26,2,15,6,0.5833333333333334,0.054054054054053835
game,0.5,26,0,30,6,0.6666666666666666,-0.08108108108108114
game,0.5,26,1,30,6,0.5833333333333334,0.054054054054053835
game,0.5,26,2,30,6,0.6666666666666666,-0.08108108108108114
game,0.75,26,0,45,6,0.6666666666666666,-0.08108108108108114
game,0.75,26,1,45,6,0.5833333333333334,0.054054054054053835
game,0.75,26,2,45,6,0.4166666666666667,0.32432432432432423
game,1.0,26,0,60,6,0.3333333333333333,0.45945945945945943
game,0.25,27,0,15,6,0.5,0.021739130434782483
game,0.25,27,1,15,6,0.4166666666666667,0.1847826086956521
game,0.25,27,2,15,6,0.5,0.021739130434782483
game,0.5,27,0,30,6,0.5833333333333334,-0.14130434782608714
game,0.5,27,1,30,6,0.4166666666666667,0.1847826086956521
game,0.5,27,2,30,6,0.25,0.5108695652173912
game,0.75,27,0,45,6,0.4166666666666667,0.1847826086956521
game,0.75,27,1,45,6,0.25,0.5108695652173912
game,0.75,27,2,45,6,0.25,0.5108695652173912
game,1.0,27,0,60,6,0.25,0.5108695652173912
game,0.25,28,0,15,7,0.7857142857142857,0.05805515239477521
game,0.25,28,1,15,7,0.8571428571428571,-0.02757619738751793
game,0.25,28,2,15,7,0.5,0.4005805515239479
game,0.5,28,0,30,7,0.8571428571428571,-0.02757619738751793
game,0.5,28,1,30,7,0.7142857142857143,0.14368650217706835
game,0.5,28,2,30,7,0.5714285714285714,0.31494920174165475
game,0.75,28,0,44,7,0.8571428571428571,-0.02757619738751793
game,0.75,28,1,44,7,0.8571428571428571,-0.02757619738751793
game,0.75,28,2,44,7,0.7857142857142857,0.05805515239477521
game,1.0,28,0,59,7,0.7857142857142857,0.05805515239477521
game,0.25,29,0,15,7,0.8571428571428571,-0.02757619738751793
game,0.25,29,1,15,7,0.8571428571428571,-0.02757619738751793
game,0.25,29,2,15,7,0.7142857142857143,0.14368650217706835
game,0.5,29,0,30,7,0.5714285714285714,0.31494920174165475
game,0.5,29,1,30,7,0.7857142857142857,0.05805515239477521
game,0.5,29,2,30,7,0.7857142857142857,0.05805515239477521
game,0.75,29,0,44,7,0.6428571428571429,0.2293178519593615
game,0.75,29,1,44,7,0.6428571428571429,0.2293178519593615
game,0.75,29,2,44,7,0.7857142857142857,0.05805515239477521
game,1.0,29,0,59,7,0.5714285714285714,0.31494920174165475
game,0.25,30,0,15,5,0.3,0.3711340206185567
game,0.25,30,1,15,5,0.6,-0.25773195876288657
game,0.25,30,2,15,5,0.2,0.5807560137457044
game,0.5,30,0,30,5,0.2,0.5807560137457044
game,0.5,30,1,30,5,0.4,0.1615120274914088
game,0.5,30,2,30,5,0.3,0.3711340206185567
game,0.75,30,0,46,5,0.5,-0.04810996563573888
game,0.75,30,1,46,5,0.4,0.1615120274914088
game,0.75,30,2,46,5,0.5,-0.04810996563573888
game,1.0,30,0,61,5,0.2,0.5807560137457044
game,0.25,31,0,15,7,1.0714285714285714,0.1141141141141142
game,0.25,31,1,15,7,1.2857142857142858,-0.06306306306306309
game,0.25,31,2,15,7,1.0,0.17317317317317327
game,0.5,31,0,30,7,1.0714285714285714,0.1141141141141142
game,0.5,31,1,30,7,1.0,0.17317317317317327
game,0.5,31,2,30,7,0.9285714285714286,0.23223223223223222
game,0.75,31,0,44,7,1.0714285714285714,0.1141141141141142
game,0.75,31,1,44,7,1.0,0.17317317317317327
game,0.75,31,2,44,7,1.0,0.17317317317317327
game,1.0,31,0,59,7,0.8571428571428571,0.2912912912912914
game,0.25,32,0,14,8,0.75,0.144963144963145
game,0.25,32,1,14,8,0.875,0.002457002457002533
game,0.25,32,2,14,8,0.75,0.144963144963145
game,0.5,32,0,29,8,1.0,-0.14004914004913993
game,0.5,32,1,29,8,0.8125,0.07371007371007376
game,0.5,32,2,29,8,0.75,0.144963144963145
game,0.75,32,0,44,8,0.8125,0.07371007371007376
game,0.75,32,1,44,8,0.6875,0.21621621621621623
game,0.75,32,2,44,8,0.8125,0.07371007371007376
game,1.0,32,0,58,8,0.625,0.28746928746928746
game,0.25,33,0,15,6,0.6666666666666666,-0.10599078341013835
game,0.25,33,1,15,6,0.5833333333333334,0.03225806451612889
game,0.25,33,2,15,6,0.5833333333333334,0.03225806451612889
game,0.5,33,0,30,6,0.3333333333333333,0.4470046082949308
game,0.5,33,1,30,6,0.3333333333333333,0.4470046082949308
game,0.5,33,2,30,6,0.4166666666666667,0.3087557603686635
game,0.75,33,0,45,6,0.4166666666666667,0.3087557603686635
game,0.75,33,1,45,6,0.4166666666666667,0.3087557603686635
game,0.75,33,2,45,6,0.25,0.5852534562211982
game,1.0,33,0,60,6,0.5,0.17050691244239624
game,0.25,34,0,15,7,0.5714285714285714,0.32086330935251817
game,0.25,34,1,15,7,0.7857142857142857,0.06618705035971251
game,0.25,34,2,15,7,0.8571428571428571,-0.01870503597122264
game,0.5,34,0,30,7,0.5714285714285714,0.32086330935251817
game,0.5,34,1,30,7,0.7142857142857143,0.15107913669064765
game,0.5,34,2,30,7,0.7142857142857143,0.15107913669064765
game,0.75,34,0,44,7,0.5,0.4057553956834534
game,0.75,34,1,44,7,0.5714285714285714,0.32086330935251817
game,0.75,34,2,44,7,0.5714285714285714,0.32086330935251817
game,1.0,34,0,59,7,0.5714285714285714,0.32086330935251817
game,0.25,35,0,15,6,1.0,-0.3333333333333328
game,0.25,35,1,15,6,0.6666666666666666,0.1111111111111116
game,0.25,35,2,15,6,0.6666666666666666,0.1111111111111116
game,0.5,35,0,30,6,0.5833333333333334,0.22222222222222254
game,0.5,35,1,30,6,0.5833333333333334,0.22222222222222254
game,0.5,35,2,30,6,0.5833333333333334,0.22222222222222254
game,0.75,35,0,45,6,0.5,0.3333333333333336
game,0.75,35,1,45,6,0.3333333333333333,0.5555555555555558
game,0.75,35,2,45,6,0.6666666666666666,0.1111111111111116
game,1.0,35,0,60,6,0.3333333333333333,0.5555555555555558
game,0.25,36,0,15,7,0.5,0.2638146167557932
game,0.25,36,1,15,7,0.5,0.2638146167557932
game,0.25,36,2,15,7,0.5,0.2638146167557932
game,0.5,36,0,30,7,0.42857142857142855,0.36898395721925137
game,0.5,36,1,30,7,0.5714285714285714,0.15864527629233516
game,0.5,36,2,30,7,0.42857142857142855,0.36898395721925137
game,0.75,36,0,44,7,0.5714285714285714,0.15864527629233516
game,0.75,36,1,44,7,0.5714285714285714,0.15864527629233516
game,0.75,36,2,44,7,0.5,0.2638146167557932
game,1.0,36,0,59,7,0.5714285714285714,0.15864527629233516
game,0.25,37,0,15,7,0.7857142857142857,0.0469897209985316
game,0.25,37,1,15,7,0.7857142857142857,0.0469897209985316
game,0.25,37,2,15,7,0.6428571428571429,0.2202643171806168
game,0.5,37,0,30,7,0.6428571428571429,0.2202643171806168
game,0.5,37,1,30,7,0.7142857142857143,0.1336270190895742
game,0.5,37,2,30,7,0.6428571428571429,0.2202643171806168
game,0.75,37,0,44,7,0.6428571428571429,0.2202643171806168
game,0.75,37,1,44,7,0.6428571428571429,0.2202643171806168
game,0.75,37,2,44,7,0.6428571428571429,0.2202643171806168
game,1.0,37,0,59,7,0.5,0.39353891336270197
game,0.25,38,0,15,6,0.5,0.15492957746478875
game,0.25,38,1,15,6,0.5,0.15492957746478875
game,0.25,38,2,15,6,0.6666666666666666,-0.12676056338028152
game,0.5,38,0,30,6,0.4166666666666667,0.2957746478873239
game,0.5,38,1,30,6,0.5,0.15492957746478875
game,0.5,38,2,30,6,0.4166666666666667,0.2957746478873239
game,0.75,38,0,45,6,0.5,0.15492957746478875
game,0.75,38,1,45,6,0.5,0.15492957746478875
game,0.75,38,2,45,6,0.5,0.15492957746478875
game,1.0,38,0,60,6,0.5,0.15492957746478875
game,0.25,39,0,15,7,1.1428571428571428,-0.05711086226203799
game,0.25,39,1,15,7,1.1428571428571428,-0.05711086226203799
game,0.25,39,2,15,7,0.7857142857142857,0.27323628219484886
game,0.5,39,0,30,7,0.9285714285714286,0.14109742441209405
game,0.5,39,1,30,7,1.0,0.0750279955207167
game,0.5,39,2,30,7,0.7142857142857143,0.3393057110862262
game,0.75,39,0,44,7,1.0,0.0750279955207167
game,0.75,39,1,44,7,0.7857142857142857,0.27323628219484886
game,0.75,39,2,44,7,0.9285714285714286,0.14109742441209405
game,1.0,39,0,59,7,0.9285714285714286,0.14109742441209405
game,0.25,40,0,15,6,0.75,0.04255319148936154
game,0.25,40,1,15,6,1.0,-0.27659574468085135
game,0.25,40,2,15,6,0.6666666666666666,0.14893617021276584
game,0.5,40,0,30,6,0.75,0.04255319148936154
game,0.5,40,1,30,6,0.75,0.04255319148936154
game,0.5,40,2,30,6,0.6666666666666666,0.14893617021276584
game,0.75,40,0,45,6,0.9166666666666666,-0.17021276595744683
game,0.75,40,1,45,6,0.75,0.04255319148936154
game,0.75,40,2,45,6,0.5833333333333334,0.25531914893617
game,1.0,40,0,60,6,0.6666666666666666,0.14893617021276584
game,0.25,41,0,15,7,0.8571428571428571,0.11166875784190722
game,0.25,41,1,15,7,0.9285714285714286,0.03764115432873283
game,0.25,41,2,15,7,0.8571428571428571,0.11166875784190722
game,0.5,41,0,30,7,0.7857142857142857,0.1856963613550816
game,0.5,41,1,30,7,1.0,-0.03638644918444167
game,0.5,41,2,30,7,0.8571428571428571,0.11166875784190722
game,0.75,41,0,44,7,0.8571428571428571,0.11166875784190722
game,0.75,41,1,44,7,0.8571428571428571,0.11166875784190722
game,0.75,41,2,44,7,0.7142857142857143,0.259723964868256
game,1.0,41,0,59,7,0.7857142857142857,0.1856963613550816
game,0.25,42,0,14,8,1.0625,0.008048289738430525
game,0.25,42,1,14,8,0.875,0.18309859154929575
game,0.25,42,2,14,8,1.0625,0.008048289738430525
game,0.5,42,0,29,8,0.875,0.18309859154929575
game,0.5,42,1,29,8,0.875,0.18309859154929575
game,0.5,42,2,29,8,0.9375,0.12474849094567397
game,0.75,42,0,44,8,0.9375,0.12474849094567397
game,0.75,42,1,44,8,0.9375,0.12474849094567397
